"Observer","Date","Month","Day","Year","TransectNumber","TimeInitial","TimeFinal","Location","Site","Zone","Country","DepthInitial","DepthFinal","DepthMax","MidTransDepth","Latitude","Longitude","Temperature","Visibility","Genusspecies","Abundance","NumberStipes","TransDistance","newdate"
"AlbertoZuniga","7/29/11",7,29,2011,10,"10:17","10:23","LaGuanera","IslaNatividad","Fished","Mexico",9.9,11.8,11.8,10.9,27.87856,115.17043,13.6,5,"Macrocystispyrifera",1,6,NA,2011-07-29
"AlbertoZuniga","7/29/11",7,29,2011,10,"10:17","10:23","LaGuanera","IslaNatividad","Fished","Mexico",9.9,11.8,11.8,10.9,27.87856,115.17043,13.6,5,"Macrocystispyrifera",1,1,NA,2011-07-29
"AlbertoZuniga","7/29/11",7,29,2011,10,"10:17","10:23","LaGuanera","IslaNatividad","Fished","Mexico",9.9,11.8,11.8,10.9,27.87856,115.17043,13.6,5,"Macrocystispyrifera",1,3,NA,2011-07-29
"AlbertoZuniga","7/29/11",7,29,2011,10,"10:17","10:23","LaGuanera","IslaNatividad","Fished","Mexico",9.9,11.8,11.8,10.9,27.87856,115.17043,13.6,5,"Macrocystispyrifera",1,2,NA,2011-07-29
"AlbertoZuniga","7/29/11",7,29,2011,10,"10:17","10:23","LaGuanera","IslaNatividad","Fished","Mexico",9.9,11.8,11.8,10.9,27.87856,115.17043,13.6,5,"Macrocystispyrifera",1,2,NA,2011-07-29
"AlbertoZuniga","7/29/11",7,29,2011,10,"10:17","10:23","LaGuanera","IslaNatividad","Fished","Mexico",9.9,11.8,11.8,10.9,27.87856,115.17043,13.6,5,"Macrocystispyrifera",1,3,NA,2011-07-29
"AlbertoZuniga","7/29/11",7,29,2011,10,"10:17","10:23","LaGuanera","IslaNatividad","Fished","Mexico",9.9,11.8,11.8,10.9,27.87856,115.17043,13.6,5,"Macrocystispyrifera",1,17,NA,2011-07-29
"AlbertoZuniga","7/29/11",7,29,2011,10,"10:17","10:23","LaGuanera","IslaNatividad","Fished","Mexico",9.9,11.8,11.8,10.9,27.87856,115.17043,13.6,5,"Macrocystispyrifera",1,1,NA,2011-07-29
"AlbertoZuniga","7/29/11",7,29,2011,10,"10:17","10:23","LaGuanera","IslaNatividad","Fished","Mexico",9.9,11.8,11.8,10.9,27.87856,115.17043,13.6,5,"Macrocystispyrifera",1,4,NA,2011-07-29
"AlbertoZuniga","7/29/11",7,29,2011,10,"10:17","10:23","LaGuanera","IslaNatividad","Fished","Mexico",9.9,11.8,11.8,10.9,27.87856,115.17043,13.6,5,"Macrocystispyrifera",1,6,NA,2011-07-29
"AlbertoZuniga","7/29/11",7,29,2011,10,"10:17","10:23","LaGuanera","IslaNatividad","Fished","Mexico",9.9,11.8,11.8,10.9,27.87856,115.17043,13.6,5,"Macrocystispyrifera",1,3,NA,2011-07-29
"AlbertoZuniga","7/29/11",7,29,2011,10,"10:17","10:23","LaGuanera","IslaNatividad","Fished","Mexico",9.9,11.8,11.8,10.9,27.87856,115.17043,13.6,5,"Macrocystispyrifera",1,10,NA,2011-07-29
"AlbertoZuniga","7/29/11",7,29,2011,10,"10:17","10:23","LaGuanera","IslaNatividad","Fished","Mexico",9.9,11.8,11.8,10.9,27.87856,115.17043,13.6,5,"Macrocystispyrifera",1,8,NA,2011-07-29
"AlbertoZuniga","7/29/11",7,29,2011,10,"10:17","10:23","LaGuanera","IslaNatividad","Fished","Mexico",9.9,11.8,11.8,10.9,27.87856,115.17043,13.6,5,"Macrocystispyrifera",1,4,NA,2011-07-29
"AlbertoZuniga","7/29/11",7,29,2011,10,"10:17","10:23","LaGuanera","IslaNatividad","Fished","Mexico",9.9,11.8,11.8,10.9,27.87856,115.17043,13.6,5,"Macrocystispyrifera",1,9,NA,2011-07-29
"AlbertoZuniga","7/29/11",7,29,2011,10,"10:17","10:23","LaGuanera","IslaNatividad","Fished","Mexico",9.9,11.8,11.8,10.9,27.87856,115.17043,13.6,5,"Macrocystispyrifera",1,3,NA,2011-07-29
"AlbertoZuniga","7/29/11",7,29,2011,10,"10:17","10:23","LaGuanera","IslaNatividad","Fished","Mexico",9.9,11.8,11.8,10.9,27.87856,115.17043,13.6,5,"Macrocystispyrifera",1,1,NA,2011-07-29
"AlbertoZuniga","7/29/11",7,29,2011,10,"10:17","10:23","LaGuanera","IslaNatividad","Fished","Mexico",9.9,11.8,11.8,10.9,27.87856,115.17043,13.6,5,"Macrocystispyrifera",1,4,NA,2011-07-29
"AlbertoZuniga","7/29/11",7,29,2011,10,"10:17","10:23","LaGuanera","IslaNatividad","Fished","Mexico",9.9,11.8,11.8,10.9,27.87856,115.17043,13.6,5,"Macrocystispyrifera",1,5,NA,2011-07-29
"AlbertoZuniga","7/29/11",7,29,2011,10,"10:17","10:23","LaGuanera","IslaNatividad","Fished","Mexico",9.9,11.8,11.8,10.9,27.87856,115.17043,13.6,5,"Macrocystispyrifera",1,3,NA,2011-07-29
"AlonsoGrosso","7/29/11",7,29,2011,11,"10:05","10:10","LaGuanera","IslaNatividad","Fished","Mexico",18.8,15.3,18.8,17.1,27.87776,115.16792,13,5,"Eiseniaarborea",40,NA,NA,2011-07-29
"AlonsoGrosso","7/29/11",7,29,2011,11,"10:05","10:10","LaGuanera","IslaNatividad","Fished","Mexico",18.8,15.3,18.8,17.1,27.87776,115.16792,13,5,"Macrocystispyrifera",1,6,NA,2011-07-29
"AlonsoGrosso","7/29/11",7,29,2011,11,"10:05","10:10","LaGuanera","IslaNatividad","Fished","Mexico",18.8,15.3,18.8,17.1,27.87776,115.16792,13,5,"Macrocystispyrifera",1,3,NA,2011-07-29
"AlonsoGrosso","7/29/11",7,29,2011,11,"10:05","10:10","LaGuanera","IslaNatividad","Fished","Mexico",18.8,15.3,18.8,17.1,27.87776,115.16792,13,5,"Macrocystispyrifera",1,6,NA,2011-07-29
"AlonsoGrosso","7/29/11",7,29,2011,11,"10:05","10:10","LaGuanera","IslaNatividad","Fished","Mexico",18.8,15.3,18.8,17.1,27.87776,115.16792,13,5,"Macrocystispyrifera",1,2,NA,2011-07-29
"AlonsoGrosso","7/29/11",7,29,2011,11,"10:05","10:10","LaGuanera","IslaNatividad","Fished","Mexico",18.8,15.3,18.8,17.1,27.87776,115.16792,13,5,"Macrocystispyrifera",1,4,NA,2011-07-29
"AlonsoGrosso","7/29/11",7,29,2011,11,"10:05","10:10","LaGuanera","IslaNatividad","Fished","Mexico",18.8,15.3,18.8,17.1,27.87776,115.16792,13,5,"Macrocystispyrifera",1,3,NA,2011-07-29
"AlonsoGrosso","7/29/11",7,29,2011,11,"10:05","10:10","LaGuanera","IslaNatividad","Fished","Mexico",18.8,15.3,18.8,17.1,27.87776,115.16792,13,5,"Macrocystispyrifera",1,4,NA,2011-07-29
"AlonsoGrosso","7/29/11",7,29,2011,11,"10:05","10:10","LaGuanera","IslaNatividad","Fished","Mexico",18.8,15.3,18.8,17.1,27.87776,115.16792,13,5,"Macrocystispyrifera",1,4,NA,2011-07-29
"AlonsoGrosso","7/29/11",7,29,2011,12,"11:14","11:22","LaGuanera","IslaNatividad","Fished","Mexico",11.6,11.2,11.6,11.4,27.87898,115.17104,13,7,"Eiseniaarborea",27,NA,NA,2011-07-29
"AlonsoGrosso","7/29/11",7,29,2011,12,"11:14","11:22","LaGuanera","IslaNatividad","Fished","Mexico",11.6,11.2,11.6,11.4,27.87898,115.17104,13,7,"Macrocystispyrifera",1,3,NA,2011-07-29
"AlonsoGrosso","7/29/11",7,29,2011,12,"11:14","11:22","LaGuanera","IslaNatividad","Fished","Mexico",11.6,11.2,11.6,11.4,27.87898,115.17104,13,7,"Macrocystispyrifera",1,3,NA,2011-07-29
"AlonsoGrosso","7/29/11",7,29,2011,12,"11:14","11:22","LaGuanera","IslaNatividad","Fished","Mexico",11.6,11.2,11.6,11.4,27.87898,115.17104,13,7,"Macrocystispyrifera",1,4,NA,2011-07-29
"AlonsoGrosso","7/29/11",7,29,2011,12,"11:14","11:22","LaGuanera","IslaNatividad","Fished","Mexico",11.6,11.2,11.6,11.4,27.87898,115.17104,13,7,"Macrocystispyrifera",1,4,NA,2011-07-29
"AlonsoGrosso","7/29/11",7,29,2011,12,"11:14","11:22","LaGuanera","IslaNatividad","Fished","Mexico",11.6,11.2,11.6,11.4,27.87898,115.17104,13,7,"Macrocystispyrifera",1,9,NA,2011-07-29
"AlonsoGrosso","7/29/11",7,29,2011,12,"11:14","11:22","LaGuanera","IslaNatividad","Fished","Mexico",11.6,11.2,11.6,11.4,27.87898,115.17104,13,7,"Macrocystispyrifera",1,7,NA,2011-07-29
"AlonsoGrosso","7/29/11",7,29,2011,12,"11:14","11:22","LaGuanera","IslaNatividad","Fished","Mexico",11.6,11.2,11.6,11.4,27.87898,115.17104,13,7,"Macrocystispyrifera",1,4,NA,2011-07-29
"AlonsoGrosso","7/29/11",7,29,2011,12,"11:14","11:22","LaGuanera","IslaNatividad","Fished","Mexico",11.6,11.2,11.6,11.4,27.87898,115.17104,13,7,"Macrocystispyrifera",1,6,NA,2011-07-29
"AlonsoGrosso","7/29/11",7,29,2011,12,"11:14","11:22","LaGuanera","IslaNatividad","Fished","Mexico",11.6,11.2,11.6,11.4,27.87898,115.17104,13,7,"Macrocystispyrifera",1,12,NA,2011-07-29
"AlonsoGrosso","7/29/11",7,29,2011,12,"11:14","11:22","LaGuanera","IslaNatividad","Fished","Mexico",11.6,11.2,11.6,11.4,27.87898,115.17104,13,7,"Macrocystispyrifera",1,6,NA,2011-07-29
"AlonsoGrosso","7/29/11",7,29,2011,12,"11:14","11:22","LaGuanera","IslaNatividad","Fished","Mexico",11.6,11.2,11.6,11.4,27.87898,115.17104,13,7,"Macrocystispyrifera",1,8,NA,2011-07-29
"AlonsoGrosso","7/29/11",7,29,2011,12,"11:14","11:22","LaGuanera","IslaNatividad","Fished","Mexico",11.6,11.2,11.6,11.4,27.87898,115.17104,13,7,"Macrocystispyrifera",1,12,NA,2011-07-29
"AlonsoGrosso","7/29/11",7,29,2011,12,"11:14","11:22","LaGuanera","IslaNatividad","Fished","Mexico",11.6,11.2,11.6,11.4,27.87898,115.17104,13,7,"Macrocystispyrifera",1,10,NA,2011-07-29
"AlonsoGrosso","7/29/11",7,29,2011,12,"11:14","11:22","LaGuanera","IslaNatividad","Fished","Mexico",11.6,11.2,11.6,11.4,27.87898,115.17104,13,7,"Macrocystispyrifera",1,3,NA,2011-07-29
"AlonsoGrosso","7/29/11",7,29,2011,12,"11:14","11:22","LaGuanera","IslaNatividad","Fished","Mexico",11.6,11.2,11.6,11.4,27.87898,115.17104,13,7,"Macrocystispyrifera",1,12,NA,2011-07-29
"AlonsoGrosso","7/29/11",7,29,2011,12,"11:14","11:22","LaGuanera","IslaNatividad","Fished","Mexico",11.6,11.2,11.6,11.4,27.87898,115.17104,13,7,"Macrocystispyrifera",1,10,NA,2011-07-29
"AlonsoGrosso","7/29/11",7,29,2011,12,"11:14","11:22","LaGuanera","IslaNatividad","Fished","Mexico",11.6,11.2,11.6,11.4,27.87898,115.17104,13,7,"Macrocystispyrifera",1,3,NA,2011-07-29
"AlonsoGrosso","7/29/11",7,29,2011,12,"11:14","11:22","LaGuanera","IslaNatividad","Fished","Mexico",11.6,11.2,11.6,11.4,27.87898,115.17104,13,7,"Macrocystispyrifera",1,10,NA,2011-07-29
"AlonsoGrosso","7/29/11",7,29,2011,12,"11:14","11:22","LaGuanera","IslaNatividad","Fished","Mexico",11.6,11.2,11.6,11.4,27.87898,115.17104,13,7,"Macrocystispyrifera",1,3,NA,2011-07-29
"AlonsoGrosso","7/29/11",7,29,2011,12,"11:14","11:22","LaGuanera","IslaNatividad","Fished","Mexico",11.6,11.2,11.6,11.4,27.87898,115.17104,13,7,"Macrocystispyrifera",1,8,NA,2011-07-29
"AlonsoGrosso","7/29/11",7,29,2011,12,"11:14","11:22","LaGuanera","IslaNatividad","Fished","Mexico",11.6,11.2,11.6,11.4,27.87898,115.17104,13,7,"Macrocystispyrifera",1,5,NA,2011-07-29
"AlonsoGrosso","7/29/11",7,29,2011,12,"11:14","11:22","LaGuanera","IslaNatividad","Fished","Mexico",11.6,11.2,11.6,11.4,27.87898,115.17104,13,7,"Macrocystispyrifera",1,3,NA,2011-07-29
"AlonsoGrosso","7/29/11",7,29,2011,12,"11:14","11:22","LaGuanera","IslaNatividad","Fished","Mexico",11.6,11.2,11.6,11.4,27.87898,115.17104,13,7,"Macrocystispyrifera",1,2,NA,2011-07-29
"AlonsoGrosso","7/29/11",7,29,2011,12,"11:14","11:22","LaGuanera","IslaNatividad","Fished","Mexico",11.6,11.2,11.6,11.4,27.87898,115.17104,13,7,"Macrocystispyrifera",1,3,NA,2011-07-29
"AlonsoGrosso","7/29/11",7,29,2011,12,"11:14","11:22","LaGuanera","IslaNatividad","Fished","Mexico",11.6,11.2,11.6,11.4,27.87898,115.17104,13,7,"Macrocystispyrifera",1,4,NA,2011-07-29
"AlonsoGrosso","7/29/11",7,29,2011,12,"11:14","11:22","LaGuanera","IslaNatividad","Fished","Mexico",11.6,11.2,11.6,11.4,27.87898,115.17104,13,7,"Macrocystispyrifera",1,8,NA,2011-07-29
"AlonsoGrosso","7/29/11",7,29,2011,12,"11:14","11:22","LaGuanera","IslaNatividad","Fished","Mexico",11.6,11.2,11.6,11.4,27.87898,115.17104,13,7,"Macrocystispyrifera",1,4,NA,2011-07-29
"AlonsoGrosso","7/29/11",7,29,2011,12,"11:14","11:22","LaGuanera","IslaNatividad","Fished","Mexico",11.6,11.2,11.6,11.4,27.87898,115.17104,13,7,"Macrocystispyrifera",1,10,NA,2011-07-29
"AlonsoGrosso","7/29/11",7,29,2011,12,"11:14","11:22","LaGuanera","IslaNatividad","Fished","Mexico",11.6,11.2,11.6,11.4,27.87898,115.17104,13,7,"Macrocystispyrifera",1,5,NA,2011-07-29
"AlonsoGrosso","7/29/11",7,29,2011,12,"11:14","11:22","LaGuanera","IslaNatividad","Fished","Mexico",11.6,11.2,11.6,11.4,27.87898,115.17104,13,7,"Macrocystispyrifera",1,7,28,2011-07-29
"JuanHernandez","7/29/11",7,29,2011,13,"10:06","10:14","LaGuanera","IslaNatividad","Fished","Mexico",15.4,12.8,15.4,14.1,27.87776,115.16792,13,5,"Eiseniaarborea",37,NA,NA,2011-07-29
"JuanHernandez","7/29/11",7,29,2011,13,"10:06","10:14","LaGuanera","IslaNatividad","Fished","Mexico",15.4,12.8,15.4,14.1,27.87776,115.16792,13,5,"Macrocystispyrifera",1,7,NA,2011-07-29
"JuanHernandez","7/29/11",7,29,2011,13,"10:06","10:14","LaGuanera","IslaNatividad","Fished","Mexico",15.4,12.8,15.4,14.1,27.87776,115.16792,13,5,"Macrocystispyrifera",1,1,NA,2011-07-29
"JuanHernandez","7/29/11",7,29,2011,13,"10:06","10:14","LaGuanera","IslaNatividad","Fished","Mexico",15.4,12.8,15.4,14.1,27.87776,115.16792,13,5,"Macrocystispyrifera",1,13,NA,2011-07-29
"JuanHernandez","7/29/11",7,29,2011,13,"10:06","10:14","LaGuanera","IslaNatividad","Fished","Mexico",15.4,12.8,15.4,14.1,27.87776,115.16792,13,5,"Macrocystispyrifera",1,2,NA,2011-07-29
"JuanHernandez","7/29/11",7,29,2011,13,"10:06","10:14","LaGuanera","IslaNatividad","Fished","Mexico",15.4,12.8,15.4,14.1,27.87776,115.16792,13,5,"Macrocystispyrifera",1,1,NA,2011-07-29
"JuanHernandez","7/29/11",7,29,2011,13,"10:06","10:14","LaGuanera","IslaNatividad","Fished","Mexico",15.4,12.8,15.4,14.1,27.87776,115.16792,13,5,"Macrocystispyrifera",1,1,NA,2011-07-29
"JuanHernandez","7/29/11",7,29,2011,13,"10:06","10:14","LaGuanera","IslaNatividad","Fished","Mexico",15.4,12.8,15.4,14.1,27.87776,115.16792,13,5,"Macrocystispyrifera",1,26,NA,2011-07-29
"JuanHernandez","7/29/11",7,29,2011,13,"10:06","10:14","LaGuanera","IslaNatividad","Fished","Mexico",15.4,12.8,15.4,14.1,27.87776,115.16792,13,5,"Macrocystispyrifera",1,7,NA,2011-07-29
"JuanHernandez","7/29/11",7,29,2011,13,"10:06","10:14","LaGuanera","IslaNatividad","Fished","Mexico",15.4,12.8,15.4,14.1,27.87776,115.16792,13,5,"Macrocystispyrifera",1,11,NA,2011-07-29
"JuanHernandez","7/29/11",7,29,2011,13,"10:06","10:14","LaGuanera","IslaNatividad","Fished","Mexico",15.4,12.8,15.4,14.1,27.87776,115.16792,13,5,"Macrocystispyrifera",1,10,NA,2011-07-29
"JuanHernandez","7/29/11",7,29,2011,13,"10:06","10:14","LaGuanera","IslaNatividad","Fished","Mexico",15.4,12.8,15.4,14.1,27.87776,115.16792,13,5,"Macrocystispyrifera",1,4,NA,2011-07-29
"JuanHernandez","7/29/11",7,29,2011,13,"10:06","10:14","LaGuanera","IslaNatividad","Fished","Mexico",15.4,12.8,15.4,14.1,27.87776,115.16792,13,5,"Macrocystispyrifera",1,15,NA,2011-07-29
"JuanHernandez","7/29/11",7,29,2011,13,"10:06","10:14","LaGuanera","IslaNatividad","Fished","Mexico",15.4,12.8,15.4,14.1,27.87776,115.16792,13,5,"Macrocystispyrifera",1,9,NA,2011-07-29
"JuanHernandez","7/29/11",7,29,2011,13,"10:06","10:14","LaGuanera","IslaNatividad","Fished","Mexico",15.4,12.8,15.4,14.1,27.87776,115.16792,13,5,"Macrocystispyrifera",1,18,NA,2011-07-29
"JuanHernandez","7/29/11",7,29,2011,13,"10:06","10:14","LaGuanera","IslaNatividad","Fished","Mexico",15.4,12.8,15.4,14.1,27.87776,115.16792,13,5,"Macrocystispyrifera",1,23,NA,2011-07-29
"JuanHernandez","7/29/11",7,29,2011,13,"10:06","10:14","LaGuanera","IslaNatividad","Fished","Mexico",15.4,12.8,15.4,14.1,27.87776,115.16792,13,5,"Macrocystispyrifera",1,10,NA,2011-07-29
"JuanHernandez","7/29/11",7,29,2011,13,"10:06","10:14","LaGuanera","IslaNatividad","Fished","Mexico",15.4,12.8,15.4,14.1,27.87776,115.16792,13,5,"Macrocystispyrifera",1,7,NA,2011-07-29
"JuanHernandez","7/29/11",7,29,2011,13,"10:06","10:14","LaGuanera","IslaNatividad","Fished","Mexico",15.4,12.8,15.4,14.1,27.87776,115.16792,13,5,"Macrocystispyrifera",1,3,NA,2011-07-29
"JuanHernandez","7/29/11",7,29,2011,13,"10:06","10:14","LaGuanera","IslaNatividad","Fished","Mexico",15.4,12.8,15.4,14.1,27.87776,115.16792,13,5,"Macrocystispyrifera",1,1,NA,2011-07-29
"JuanHernandez","7/29/11",7,29,2011,13,"10:06","10:14","LaGuanera","IslaNatividad","Fished","Mexico",15.4,12.8,15.4,14.1,27.87776,115.16792,13,5,"Macrocystispyrifera",1,2,NA,2011-07-29
"JuanHernandez","7/29/11",7,29,2011,13,"10:06","10:14","LaGuanera","IslaNatividad","Fished","Mexico",15.4,12.8,15.4,14.1,27.87776,115.16792,13,5,"Macrocystispyrifera",1,24,NA,2011-07-29
"JuanHernandez","7/29/11",7,29,2011,13,"10:06","10:14","LaGuanera","IslaNatividad","Fished","Mexico",15.4,12.8,15.4,14.1,27.87776,115.16792,13,5,"Macrocystispyrifera",1,11,NA,2011-07-29
"JuanHernandez","7/29/11",7,29,2011,13,"10:06","10:14","LaGuanera","IslaNatividad","Fished","Mexico",15.4,12.8,15.4,14.1,27.87776,115.16792,13,5,"Macrocystispyrifera",1,2,NA,2011-07-29
"JuanHernandez","7/29/11",7,29,2011,13,"10:06","10:14","LaGuanera","IslaNatividad","Fished","Mexico",15.4,12.8,15.4,14.1,27.87776,115.16792,13,5,"Macrocystispyrifera",1,4,NA,2011-07-29
"JuanHernandez","7/29/11",7,29,2011,13,"10:06","10:14","LaGuanera","IslaNatividad","Fished","Mexico",15.4,12.8,15.4,14.1,27.87776,115.16792,13,5,"Macrocystispyrifera",1,6,NA,2011-07-29
"JuanHernandez","7/29/11",7,29,2011,13,"10:06","10:14","LaGuanera","IslaNatividad","Fished","Mexico",15.4,12.8,15.4,14.1,27.87776,115.16792,13,5,"Macrocystispyrifera",1,8,NA,2011-07-29
"JuanHernandez","7/29/11",7,29,2011,13,"10:06","10:14","LaGuanera","IslaNatividad","Fished","Mexico",15.4,12.8,15.4,14.1,27.87776,115.16792,13,5,"Macrocystispyrifera",1,6,NA,2011-07-29
"JuanHernandez","7/29/11",7,29,2011,13,"10:06","10:14","LaGuanera","IslaNatividad","Fished","Mexico",15.4,12.8,15.4,14.1,27.87776,115.16792,13,5,"Macrocystispyrifera",1,14,NA,2011-07-29
"JuanHernandez","7/29/11",7,29,2011,13,"10:06","10:14","LaGuanera","IslaNatividad","Fished","Mexico",15.4,12.8,15.4,14.1,27.87776,115.16792,13,5,"Macrocystispyrifera",1,5,NA,2011-07-29
"JuanHernandez","7/29/11",7,29,2011,13,"10:06","10:14","LaGuanera","IslaNatividad","Fished","Mexico",15.4,12.8,15.4,14.1,27.87776,115.16792,13,5,"Macrocystispyrifera",1,7,NA,2011-07-29
"JuanHernandez","7/29/11",7,29,2011,13,"10:06","10:14","LaGuanera","IslaNatividad","Fished","Mexico",15.4,12.8,15.4,14.1,27.87776,115.16792,13,5,"Macrocystispyrifera",1,9,NA,2011-07-29
"JuanHernandez","7/29/11",7,29,2011,14,"11:11","11:21","LaGuanera","IslaNatividad","Fished","Mexico",10.6,10,10.6,10.3,27.87898,115.17104,13,4,"Eiseniaarborea",31,NA,NA,2011-07-29
"JuanHernandez","7/29/11",7,29,2011,14,"11:11","11:21","LaGuanera","IslaNatividad","Fished","Mexico",10.6,10,10.6,10.3,27.87898,115.17104,13,4,"Macrocystispyrifera",1,7,NA,2011-07-29
"JuanHernandez","7/29/11",7,29,2011,14,"11:11","11:21","LaGuanera","IslaNatividad","Fished","Mexico",10.6,10,10.6,10.3,27.87898,115.17104,13,4,"Macrocystispyrifera",1,6,NA,2011-07-29
"JuanHernandez","7/29/11",7,29,2011,14,"11:11","11:21","LaGuanera","IslaNatividad","Fished","Mexico",10.6,10,10.6,10.3,27.87898,115.17104,13,4,"Macrocystispyrifera",1,8,NA,2011-07-29
"JuanHernandez","7/29/11",7,29,2011,14,"11:11","11:21","LaGuanera","IslaNatividad","Fished","Mexico",10.6,10,10.6,10.3,27.87898,115.17104,13,4,"Macrocystispyrifera",1,11,NA,2011-07-29
"JuanHernandez","7/29/11",7,29,2011,14,"11:11","11:21","LaGuanera","IslaNatividad","Fished","Mexico",10.6,10,10.6,10.3,27.87898,115.17104,13,4,"Macrocystispyrifera",1,3,NA,2011-07-29
"JuanHernandez","7/29/11",7,29,2011,14,"11:11","11:21","LaGuanera","IslaNatividad","Fished","Mexico",10.6,10,10.6,10.3,27.87898,115.17104,13,4,"Macrocystispyrifera",1,12,NA,2011-07-29
"JuanHernandez","7/29/11",7,29,2011,14,"11:11","11:21","LaGuanera","IslaNatividad","Fished","Mexico",10.6,10,10.6,10.3,27.87898,115.17104,13,4,"Macrocystispyrifera",1,14,NA,2011-07-29
"JuanHernandez","7/29/11",7,29,2011,14,"11:11","11:21","LaGuanera","IslaNatividad","Fished","Mexico",10.6,10,10.6,10.3,27.87898,115.17104,13,4,"Macrocystispyrifera",1,4,NA,2011-07-29
"JuanHernandez","7/29/11",7,29,2011,14,"11:11","11:21","LaGuanera","IslaNatividad","Fished","Mexico",10.6,10,10.6,10.3,27.87898,115.17104,13,4,"Macrocystispyrifera",1,7,NA,2011-07-29
"JuanHernandez","7/29/11",7,29,2011,14,"11:11","11:21","LaGuanera","IslaNatividad","Fished","Mexico",10.6,10,10.6,10.3,27.87898,115.17104,13,4,"Macrocystispyrifera",1,11,NA,2011-07-29
"JuanHernandez","7/29/11",7,29,2011,14,"11:11","11:21","LaGuanera","IslaNatividad","Fished","Mexico",10.6,10,10.6,10.3,27.87898,115.17104,13,4,"Macrocystispyrifera",1,2,NA,2011-07-29
"JuanHernandez","7/29/11",7,29,2011,14,"11:11","11:21","LaGuanera","IslaNatividad","Fished","Mexico",10.6,10,10.6,10.3,27.87898,115.17104,13,4,"Macrocystispyrifera",1,6,NA,2011-07-29
"JuanHernandez","7/29/11",7,29,2011,14,"11:11","11:21","LaGuanera","IslaNatividad","Fished","Mexico",10.6,10,10.6,10.3,27.87898,115.17104,13,4,"Macrocystispyrifera",1,13,NA,2011-07-29
"JuanHernandez","7/29/11",7,29,2011,14,"11:11","11:21","LaGuanera","IslaNatividad","Fished","Mexico",10.6,10,10.6,10.3,27.87898,115.17104,13,4,"Macrocystispyrifera",1,4,NA,2011-07-29
"JuanHernandez","7/29/11",7,29,2011,14,"11:11","11:21","LaGuanera","IslaNatividad","Fished","Mexico",10.6,10,10.6,10.3,27.87898,115.17104,13,4,"Macrocystispyrifera",1,5,NA,2011-07-29
"JuanHernandez","7/29/11",7,29,2011,14,"11:11","11:21","LaGuanera","IslaNatividad","Fished","Mexico",10.6,10,10.6,10.3,27.87898,115.17104,13,4,"Macrocystispyrifera",1,4,NA,2011-07-29
"JuanHernandez","7/29/11",7,29,2011,14,"11:11","11:21","LaGuanera","IslaNatividad","Fished","Mexico",10.6,10,10.6,10.3,27.87898,115.17104,13,4,"Macrocystispyrifera",1,1,NA,2011-07-29
"JuanHernandez","7/29/11",7,29,2011,14,"11:11","11:21","LaGuanera","IslaNatividad","Fished","Mexico",10.6,10,10.6,10.3,27.87898,115.17104,13,4,"Macrocystispyrifera",1,4,NA,2011-07-29
"JuanHernandez","7/29/11",7,29,2011,14,"11:11","11:21","LaGuanera","IslaNatividad","Fished","Mexico",10.6,10,10.6,10.3,27.87898,115.17104,13,4,"Macrocystispyrifera",1,23,NA,2011-07-29
"JuanHernandez","7/29/11",7,29,2011,14,"11:11","11:21","LaGuanera","IslaNatividad","Fished","Mexico",10.6,10,10.6,10.3,27.87898,115.17104,13,4,"Macrocystispyrifera",1,5,NA,2011-07-29
"JuanHernandez","7/29/11",7,29,2011,14,"11:11","11:21","LaGuanera","IslaNatividad","Fished","Mexico",10.6,10,10.6,10.3,27.87898,115.17104,13,4,"Macrocystispyrifera",1,11,NA,2011-07-29
"JuanHernandez","7/29/11",7,29,2011,14,"11:11","11:21","LaGuanera","IslaNatividad","Fished","Mexico",10.6,10,10.6,10.3,27.87898,115.17104,13,4,"Macrocystispyrifera",1,12,NA,2011-07-29
"JuanHernandez","7/29/11",7,29,2011,14,"11:11","11:21","LaGuanera","IslaNatividad","Fished","Mexico",10.6,10,10.6,10.3,27.87898,115.17104,13,4,"Macrocystispyrifera",1,19,NA,2011-07-29
"JuanHernandez","7/29/11",7,29,2011,14,"11:11","11:21","LaGuanera","IslaNatividad","Fished","Mexico",10.6,10,10.6,10.3,27.87898,115.17104,13,4,"Macrocystispyrifera",1,17,NA,2011-07-29
"JuanHernandez","7/29/11",7,29,2011,14,"11:11","11:21","LaGuanera","IslaNatividad","Fished","Mexico",10.6,10,10.6,10.3,27.87898,115.17104,13,4,"Macrocystispyrifera",1,5,NA,2011-07-29
"JuanHernandez","7/29/11",7,29,2011,14,"11:11","11:21","LaGuanera","IslaNatividad","Fished","Mexico",10.6,10,10.6,10.3,27.87898,115.17104,13,4,"Macrocystispyrifera",1,12,NA,2011-07-29
"JuanHernandez","7/29/11",7,29,2011,14,"11:11","11:21","LaGuanera","IslaNatividad","Fished","Mexico",10.6,10,10.6,10.3,27.87898,115.17104,13,4,"Macrocystispyrifera",1,9,NA,2011-07-29
"JuanHernandez","7/29/11",7,29,2011,14,"11:11","11:21","LaGuanera","IslaNatividad","Fished","Mexico",10.6,10,10.6,10.3,27.87898,115.17104,13,4,"Macrocystispyrifera",1,8,NA,2011-07-29
