"Observer","Date","Month","Day","Year","TimeInitial","TimeFinal","TransectNumber","Location","Site","Zone","Country","DepthInitial","DepthFinal","DepthMax","Latitude","Longitude","Temperature","Visibility","SandSiltClay","Cobble","Boulder","Bedrock","Other","ReliefOne","ReliefTwo","ReliefThree","ReliefFour","NoOrg","BrownAlgae","OtherBrownAlgae","GreenAlgae","RedAlgae","ArticulatedCoralline","CrustoseCoralline","SessileInvertebrate","MobileInvertebrate","Gellidium","Seagrass","newdate"
"ArturoHernandez","7/24/08",7,24,2008,"10:12","10:15",3,"LaPlana","IslaNatividad","Reserve","Mexico",7.3,7,7.3,27.84772,-115.16208,14,8,0,0,1,14,0,0,6,9,0,0,0,0,0,0,13,0,2,NA,0,0,0008-07-24
"ArturoHernandez","7/28/08",7,28,2008,"11:52","11:56",9,"LaPlana","IslaNatividad","Reserve","Mexico",6,5.1,6,27.8496,-115.17093,18,7,0,2,11,2,0,0,14,1,0,0,0,0,0,0,9,6,0,NA,0,0,0008-07-28
"ArturoHernandez","8/4/08",8,4,2008,"9:45","9:50",16,"LaPlana","IslaNatividad","Reserve","Mexico",6,6,6,27.85247,-115.16199,14,4,3,0,0,12,0,1,14,0,0,1,1,0,0,0,7,0,0,NA,0,6,0008-08-04
"ArturoHernandez","8/4/08",8,4,2008,"10:01","10:04",17,"LaPlana","IslaNatividad","Reserve","Mexico",4.5,5.4,5.4,27.8527,-115.1622,15,4,4,1,2,8,0,3,12,0,0,3,2,0,0,0,6,2,0,NA,0,2,0008-08-04
"JhonatanCastro","7/24/08",7,24,2008,"10:05","10:10",5,"LaPlana","IslaNatividad","Reserve","Mexico",9.9,6.8,9.9,27.84728,-115.16239,14,2,0,2,2,10,1,0,6,6,3,1,0,0,0,0,7,5,2,NA,0,0,0008-07-24
"MarioRojo","7/24/08",7,24,2008,"10:13","10:16",6,"LaPlana","IslaNatividad","Reserve","Mexico",9,8.5,9,27.84772,-115.16208,12,3,0,0,1,14,0,0,11,4,0,0,3,0,0,0,5,3,1,NA,0,3,0008-07-24
"MarioRojo","7/28/08",7,28,2008,"11:52","11:56",12,"LaPlana","IslaNatividad","Reserve","Mexico",5.9,6.5,6.5,27.8496,-115.17093,15,4,0,0,6,9,0,0,15,0,0,0,2,1,0,0,5,4,2,NA,0,0,0008-07-28
"MarioRojo","8/4/08",8,4,2008,"9:48","9:51",19,"LaPlana","IslaNatividad","Reserve","Mexico",5.5,4.9,5.5,27.85247,-115.16199,14,4,1,1,2,11,0,0,15,0,0,1,3,0,0,0,5,2,2,NA,0,2,0008-08-04
"AbrahamMayoral","7/22/08",7,22,2008,"9:45","9:50",1,"PuntaPrieta","IslaNatividad","Reserve","Mexico",19.6,20.5,20.5,27.89214,-115.18705,17,5,3,4,0,8,0,5,8,2,0,3,0,4,0,0,0,7,1,NA,0,0,0008-07-22
"AbrahamMayoral","7/22/08",7,22,2008,"11:29","11:39",2,"PuntaPrieta","IslaNatividad","Reserve","Mexico",6.1,5.2,6.1,27.88633,-115.19364,18,2,0,3,1,11,0,0,8,7,0,0,0,0,0,4,1,4,0,NA,6,0,0008-07-22
"AbrahamMayoral","7/25/08",7,25,2008,"9:36","9:44",13,"PuntaPrieta","IslaNatividad","Reserve","Mexico",11.4,11.6,11.6,27.88886,-115.19302,20,7,7,2,0,6,0,4,11,0,0,9,0,2,0,1,2,1,0,NA,0,0,0008-07-25
"AbrahamMayoral","8/2/08",8,2,2008,"9:34","9:42",17,"PuntaPrieta","IslaNatividad","Reserve","Mexico",8.7,9.1,9.1,27.88805,-115.195,19,5.6,0,4,0,11,0,0,10,5,0,1,0,0,0,4,3,5,2,NA,0,0,0008-08-02
"AlbertoZuniga","7/22/08",7,22,2008,"10:06","10:12",7,"PuntaPrieta","IslaNatividad","Reserve","Mexico",15.7,15,15.7,27.89186,-115.19081,18,6,0,4,2,7,2,12,3,0,0,0,0,2,0,0,3,10,0,NA,0,0,0008-07-22
"AlbertoZuniga","7/22/08",7,22,2008,"11:13","11:50",8,"PuntaPrieta","IslaNatividad","Reserve","Mexico",15,15.4,15.4,27.8915,-115.191,18,6,0,5,4,6,0,9,5,1,0,0,3,0,0,0,1,9,1,NA,0,0,0008-07-22
"AlbertoZuniga","8/2/08",8,2,2008,"9:33","9:42",20,"PuntaPrieta","IslaNatividad","Reserve","Mexico",8.1,6.8,8.1,27.88805,-115.195,19,5.6,1,1,6,6,1,4,10,1,0,1,3,0,0,4,2,4,0,NA,0,1,0008-08-02
"AlonsoRamirez","7/22/08",7,22,2008,"9:47","9:53",3,"PuntaPrieta","IslaNatividad","Reserve","Mexico",19,17,19,27.89214,-115.18705,16,5,0,3,2,9,1,9,6,0,0,0,0,0,0,0,2,13,0,NA,0,0,0008-07-22
"AlonsoRamirez","7/22/08",7,22,2008,"11:17","11:22",4,"PuntaPrieta","IslaNatividad","Reserve","Mexico",6.2,6,6.2,27.88633,-115.19364,19,2,1,1,0,13,0,5,10,0,0,1,0,0,8,0,2,0,0,NA,4,0,0008-07-22
"AlonsoRamirez","7/25/08",7,25,2008,"9:36","9:43",14,"PuntaPrieta","IslaNatividad","Reserve","Mexico",10.8,10.8,10.8,27.88886,-115.19302,20,7,0,0,2,13,0,6,9,0,0,0,0,0,0,0,9,2,0,NA,3,1,0008-07-25
"ArturoHernandez","7/22/08",7,22,2008,"10:05","10:10",5,"PuntaPrieta","IslaNatividad","Reserve","Mexico",18.8,18.6,18.8,27.89205,-115.18825,18.9,6,0,2,3,10,0,0,15,0,0,0,3,2,0,1,1,8,0,NA,0,0,0008-07-22
"ArturoHernandez","7/22/08",7,22,2008,"11:57","12:08",6,"PuntaPrieta","IslaNatividad","Reserve","Mexico",3.3,3.4,3.4,27.86614,-115.19286,20.5,8,0,0,8,7,0,0,15,0,0,0,5,0,0,0,0,1,0,NA,7,2,0008-07-22
"ArturoHernandez","7/25/08",7,25,2008,"9:50","9:58",15,"PuntaPrieta","IslaNatividad","Reserve","Mexico",10.6,12.1,12.1,27.88825,-115.19155,17.7,10,1,6,3,5,0,3,12,0,0,1,2,1,0,0,2,7,1,NA,0,1,0008-07-25
"ArturoHernandez","8/2/08",8,2,2008,"9:40","9:45",18,"PuntaPrieta","IslaNatividad","Reserve","Mexico",8,7.3,8,27.87736,-115.19383,20,4,0,0,8,7,0,0,12,3,0,0,0,0,0,0,0,4,0,NA,7,4,0008-08-02
"ArturoHernandez","8/2/08",8,2,2008,"10:00","10:05",19,"PuntaPrieta","IslaNatividad","Reserve","Mexico",6.5,5.9,6.5,27.87736,-115.19383,20,4,0,0,5,10,0,0,14,1,0,0,0,0,0,0,0,2,0,NA,10,3,0008-08-02
"JesusFlores","7/22/08",7,22,2008,"9:58","10:04",9,"PuntaPrieta","IslaNatividad","Reserve","Mexico",15.7,15.3,15.7,27.89186,-115.19081,18,6,0,2,8,5,0,1,11,3,0,1,4,2,0,0,1,6,1,NA,0,0,0008-07-22
"JesusFlores","7/22/08",7,22,2008,"11:29","11:34",10,"PuntaPrieta","IslaNatividad","Reserve","Mexico",16,14.3,16,27.8915,-115.191,16,6,0,1,2,12,0,0,12,3,0,0,3,2,0,0,2,7,0,NA,1,0,0008-07-22
"MarioRojo","7/22/08",7,22,2008,"10:07","10:12",11,"PuntaPrieta","IslaNatividad","Reserve","Mexico",19.4,19.8,19.8,27.89205,-115.18825,14,5,1,1,9,4,0,0,15,0,0,1,2,0,0,0,3,8,1,NA,0,0,0008-07-22
"MarioRojo","7/22/08",7,22,2008,"11:58","12:06",12,"PuntaPrieta","IslaNatividad","Reserve","Mexico",3.7,4.1,4.1,27.88614,-115.19286,20.5,8,0,1,0,14,0,0,15,0,0,0,5,0,0,1,3,3,0,NA,3,1,0008-07-22
"MarioRojo","7/25/08",7,25,2008,"9:50","9:55",16,"PuntaPrieta","IslaNatividad","Reserve","Mexico",11.2,10.4,11.2,27.88825,-115.19155,17,7,0,3,4,8,0,1,13,1,0,0,4,1,0,0,3,5,2,NA,0,0,0008-07-25
"MarioRojo","8/2/08",8,2,2008,"9:40","9:45",21,"PuntaPrieta","IslaNatividad","Reserve","Mexico",8.1,8.7,8.7,27.88736,-115.19383,19,5,5,0,7,3,0,1,14,0,0,1,3,0,0,1,3,1,0,NA,2,4,0008-08-02
"MarioRojo","8/2/08",8,2,2008,"10:08","10:11",22,"PuntaPrieta","IslaNatividad","Reserve","Mexico",5.8,6,6,27.88736,-115.19383,19,5,1,3,3,8,0,1,14,0,0,2,3,0,0,0,3,4,0,NA,1,2,0008-08-02
"AbrahamMayoral","7/29/08",7,29,2008,"9:51","9:55",1,"Babencho","IslaNatividad","Fished","Mexico",18.2,17.9,18.2,27.8588,-115.19007,13,3,1,7,0,7,0,0,13,2,0,1,2,0,0,2,4,6,0,NA,0,0,0008-07-29
"AbrahamMayoral","7/29/08",7,29,2008,"11:21","11:25",2,"Babencho","IslaNatividad","Fished","Mexico",10.6,9.7,10.6,27.86385,-115.1863,14,4,0,3,2,10,0,0,7,8,0,0,0,0,0,0,1,3,11,NA,0,0,0008-07-29
"AlbertoZuniga","7/29/08",7,29,2008,"10:13","10:20",7,"Babencho","IslaNatividad","Fished","Mexico",13.6,15.4,15.4,27.86077,-115.18874,15,5,0,0,8,7,0,5,10,0,0,0,2,0,0,1,4,6,2,NA,0,0,0008-07-29
"AlbertoZuniga","7/29/08",7,29,2008,"11:33","11:40",8,"Babencho","IslaNatividad","Fished","Mexico",9,10.4,10.4,27.86418,-115.18704,14,4,3,1,6,5,0,5,7,3,0,3,4,0,0,0,3,3,2,NA,0,0,0008-07-29
"AlonsoGrosso","7/29/08",7,29,2008,"9:59","10:06",9,"Babencho","IslaNatividad","Fished","Mexico",13.3,13.3,13.3,27.86077,-115.18874,13,5,0,6,9,0,0,6,9,0,0,0,0,2,0,3,1,5,4,NA,0,0,0008-07-29
"AlonsoGrosso","7/29/08",7,29,2008,"11:31","11:39",10,"Babencho","IslaNatividad","Fished","Mexico",10.3,9.2,10.3,27.86418,-115.18704,15,4,1,3,10,1,0,2,12,1,0,0,3,0,0,0,4,2,6,NA,0,0,0008-07-29
"AlonsoRamirez","7/29/08",7,29,2008,"9:48","9:54",3,"Babencho","IslaNatividad","Fished","Mexico",18.1,18.1,18.1,27.8588,-115.19007,13,5,0,1,1,13,0,1,12,2,0,0,0,0,0,0,11,3,1,NA,0,0,0008-07-29
"AlonsoRamirez","7/29/08",7,29,2008,"11:17","11:23",4,"Babencho","IslaNatividad","Fished","Mexico",10.8,11.4,11.4,27.86385,-115.1863,14,4,0,5,4,6,0,6,8,1,0,0,0,0,0,0,1,10,2,NA,2,0,0008-07-29
"ArturoHernandez","7/29/08",7,29,2008,"10:09","10:13",5,"Babencho","IslaNatividad","Fished","Mexico",14.6,15,15,27.85841,-115.18916,17,5,0,1,8,6,0,0,15,0,0,0,1,0,0,1,4,4,5,NA,0,0,0008-07-29
"ArturoHernandez","7/29/08",7,29,2008,"11:36","11:40",6,"Babencho","IslaNatividad","Fished","Mexico",10.4,9.2,10.4,27.86454,-115.18803,13,5,0,0,2,13,0,0,9,6,0,0,1,0,0,0,7,1,1,NA,5,0,0008-07-29
"MarioRojo","7/29/08",7,29,2008,"10:09","10:13",11,"Babencho","IslaNatividad","Fished","Mexico",15,14.4,15,27.85841,-115.18916,13,5,0,0,0,15,0,0,15,0,0,0,4,1,0,2,4,2,2,NA,0,0,0008-07-29
"MarioRojo","7/29/08",7,29,2008,"11:35","11:39",12,"Babencho","IslaNatividad","Fished","Mexico",10.4,12,12,27.86454,-115.18803,14,5,0,0,7,8,0,0,13,2,0,0,3,0,0,1,2,6,3,NA,0,0,0008-07-29
"AbrahamMayoral","7/23/07",7,23,2007,"10:04","10:10",1,"Babencho","IslaNatividad","Fished","Mexico",14.3,14.3,14.3,27.85936,-115.18881,15,3,0,3,2,10,0,5,10,0,0,0,0,0,0,0,3,4,8,NA,0,0,0007-07-23
"AbrahamMayoral","7/23/07",7,23,2007,"11:45","11:53",2,"Babencho","IslaNatividad","Fished","Mexico",14.1,14,14.1,27.86283,-115.18597,15,2,14,4,0,12,0,20,10,0,0,14,1,0,0,1,1,2,7,NA,4,0,0007-07-23
"AlonsoRamirez","7/23/07",7,23,2007,"10:03","10:09",3,"Babencho","IslaNatividad","Fished","Mexico",13.9,15,15,27.85936,-115.18881,15,3,0,1,4,10,0,1,12,2,0,0,0,0,0,2,6,4,3,NA,0,0,0007-07-23
"AlonsoRamirez","7/23/07",7,23,2007,"11:39","11:46",4,"Babencho","IslaNatividad","Fished","Mexico",14,13.8,14,27.86283,-115.18597,13,2,10,2,7,11,0,14,16,0,0,11,0,0,0,4,5,5,5,NA,0,0,0007-07-23
"AlonsoGrosso","7/23/07",7,23,2007,"10:17","10:23",5,"Babencho","IslaNatividad","Fished","Mexico",13,14.8,14.8,27.85914,-115.18936,12,3,0,0,1,14,0,0,13,2,0,0,0,0,0,0,1,2,12,NA,0,0,0007-07-23
"AlonsoGrosso","7/23/07",7,23,2007,"11:59","12:09",6,"Babencho","IslaNatividad","Fished","Mexico",10,11.3,10,27.86325,-115.18631,15,3,0,2,0,28,0,0,25,5,0,2,2,0,0,0,1,3,21,NA,1,0,0007-07-23
"MarioRojo","7/23/07",7,23,2007,"10:25","10:33",7,"Babencho","IslaNatividad","Fished","Mexico",13.1,14,14,27.85914,-115.18936,15,3,0,0,2,13,0,0,13,2,0,1,2,0,0,0,7,4,1,NA,0,0,0007-07-23
"MarioRojo","7/23/07",7,23,2007,"12:01","12:10",8,"Babencho","IslaNatividad","Fished","Mexico",12,11.6,12,27.86325,-115.18631,15,3,0,2,2,11,0,0,14,1,0,1,3,0,0,0,5,6,0,NA,0,0,0007-07-23
"AbrahamMayoral","8/1/07",8,1,2007,"10:31","10:39",9,"Babencho","IslaNatividad","Fished","Mexico",6.3,7.3,7.3,27.86636,-115.18369,18,3,0,14,5,11,0,11,19,0,0,4,2,0,0,3,4,8,2,NA,7,0,0007-08-01
"AbrahamMayoral","8/1/07",8,1,2007,"11:33","11:39",10,"Babencho","IslaNatividad","Fished","Mexico",8.3,7.8,8.3,27.86492,-115.18742,18,3,0,4,3,23,0,0,9,9,12,0,4,0,0,3,1,5,8,NA,9,0,0007-08-01
"AbrahamMayoral","8/1/07",8,1,2007,"13:19","13:30",11,"Babencho","IslaNatividad","Fished","Mexico",7.2,7.4,7.4,27.86458,-115.18683,18,4,0,1,5,24,0,0,12,8,10,0,5,0,0,1,7,3,8,NA,6,0,0007-08-01
"AlonsoGrosso","8/1/07",8,1,2007,"10:26","10:35",12,"Babencho","IslaNatividad","Fished","Mexico",7,6.8,7,27.86636,-115.18369,18,3,0,6,0,24,0,2,24,4,0,2,2,2,0,5,7,1,10,NA,1,0,0007-08-01
"AlonsoGrosso","8/1/07",8,1,2007,"11:49","11:55",13,"Babencho","IslaNatividad","Fished","Mexico",10,9.3,10,27.86491,-115.18741,18,3,0,1,0,29,0,1,25,0,4,1,1,0,0,0,1,2,15,NA,10,0,0007-08-01
"AlonsoGrosso","8/1/07",8,1,2007,"13:20","13:31",14,"Babencho","IslaNatividad","Fished","Mexico",7.5,7,7.5,27.86458,-115.18683,18,4,0,0,0,30,0,0,23,6,1,0,2,0,0,2,5,0,18,NA,3,0,0007-08-01
"MarioRojo","8/1/07",8,1,2007,"11:54","12:03",15,"Babencho","IslaNatividad","Fished","Mexico",8,8.5,8.5,27.86491,-115.18741,18,3,0,2,1,27,0,0,23,7,0,1,4,0,0,4,3,4,0,NA,14,0,0007-08-01
"MarioRojo","8/1/07",8,1,2007,"13:20","13:29",16,"Babencho","IslaNatividad","Fished","Mexico",7.5,7,7.5,27.86458,-115.18683,18,4,1,0,1,28,0,0,21,6,3,3,8,0,0,4,7,4,2,NA,2,0,0007-08-01
"AbrahamMayoral","7/28/07",7,28,2007,"12:44","12:50",1,"LaBarrita","IslaNatividad","Fished","Mexico",10,12.5,12.5,27.89756,-115.20658,14,3,0,2,3,10,0,2,13,0,0,0,1,0,0,0,2,3,0,NA,9,0,0007-07-28
"AbrahamMayoral","7/28/07",7,28,2007,"14:15","14:24",2,"LaBarrita","IslaNatividad","Fished","Mexico",5,6.8,6.8,27.89553,-115.20761,16,7,0,0,3,27,0,0,16,10,4,0,1,0,0,0,3,0,0,NA,23,3,0007-07-28
"AbrahamMayoral","7/30/07",7,30,2007,"10:25","10:29",3,"LaBarrita","IslaNatividad","Fished","Mexico",10.6,11.1,11.1,27.89767,-115.20944,15,4,1,1,4,9,0,0,15,0,0,1,1,0,0,2,1,4,1,NA,5,0,0007-07-30
"AbrahamMayoral","7/30/07",7,30,2007,"12:18","12:28",4,"LaBarrita","IslaNatividad","Fished","Mexico",4.6,11,11,27.8955,-115.20939,18,4,0,7,2,21,0,8,14,5,3,0,2,0,0,6,4,5,2,NA,8,3,0007-07-30
"AlonsoRamirez","7/28/07",7,28,2007,"12:39","12:45",5,"LaBarrita","IslaNatividad","Fished","Mexico",12,11.8,12,27.89756,-115.20658,15,3,0,1,0,14,0,1,12,2,0,1,0,0,1,2,7,2,0,NA,2,0,0007-07-28
"AlonsoRamirez","7/28/07",7,28,2007,"14:15","14:22",6,"LaBarrita","IslaNatividad","Fished","Mexico",6.4,6.8,6.8,27.89553,-115.20761,16,7,0,0,5,25,0,0,25,3,2,0,0,0,1,6,0,9,2,NA,12,0,0007-07-28
"AlonsoRamirez","7/30/07",7,30,2007,"10:20","10:26",7,"LaBarrita","IslaNatividad","Fished","Mexico",11.3,10.8,11.3,27.89767,-115.20944,15,4,3,0,1,11,0,3,12,0,0,3,0,0,0,1,2,5,0,NA,4,0,0007-07-30
"AlonsoRamirez","7/30/07",7,30,2007,"12:07","12:25",8,"LaBarrita","IslaNatividad","Fished","Mexico",12.5,12,12.5,27.8955,-115.20939,18,4,1,12,0,17,0,7,20,2,1,4,0,1,0,5,2,17,1,NA,0,0,0007-07-30
"AlonsoGrosso","7/28/07",7,28,2007,"12:51","12:56",9,"LaBarrita","IslaNatividad","Fished","Mexico",10.9,15,15,27.89777,-115.2068,13,3,0,0,0,15,0,0,14,1,0,0,0,3,0,0,4,3,3,NA,2,0,0007-07-28
"AlonsoGrosso","7/28/07",7,28,2007,"14:17","14:25",10,"LaBarrita","IslaNatividad","Fished","Mexico",4,7,7,27.89588,-115.20802,16,7,0,0,0,30,0,4,22,4,0,0,1,4,0,4,0,0,2,NA,8,11,0007-07-28
"AlonsoGrosso","7/30/07",7,30,2007,"10:23","10:30",11,"LaBarrita","IslaNatividad","Fished","Mexico",11.3,10.3,11.3,27.89783,-115.20986,16,4,2,0,0,13,0,1,11,3,0,3,0,0,0,1,1,0,3,NA,6,1,0007-07-30
"AlonsoGrosso","7/30/07",7,30,2007,"12:15","12:31",12,"LaBarrita","IslaNatividad","Fished","Mexico",9.1,12,12,27.89541,-115.20908,18,4,0,7,4,19,0,5,24,1,0,4,3,0,0,4,0,8,11,NA,0,0,0007-07-30
"MarioRojo","7/28/07",7,28,2007,"12:59","13:06",13,"LaBarrita","IslaNatividad","Fished","Mexico",13.1,14.4,14.4,27.89777,-115.2068,12,2,2,1,3,9,0,1,14,0,0,2,3,0,0,2,6,1,1,NA,0,0,0007-07-28
"MarioRojo","7/28/07",7,28,2007,"14:25","14:32",14,"LaBarrita","IslaNatividad","Fished","Mexico",7.8,7.5,7.8,27.89588,-115.20802,15,6,0,0,9,6,0,0,15,0,0,0,4,0,0,7,1,3,0,NA,0,0,0007-07-28
"MarioRojo","7/30/07",7,30,2007,"10:30","10:35",15,"LaBarrita","IslaNatividad","Fished","Mexico",11,10.7,11,27.89783,-115.20986,15,4,5,0,4,6,0,6,9,0,0,5,1,0,0,5,0,1,0,NA,0,3,0007-07-30
"MarioRojo","7/30/07",7,30,2007,"12:14","12:20",16,"LaBarrita","IslaNatividad","Fished","Mexico",10.2,11.8,11.8,27.89541,-115.20908,17,4,0,8,6,1,0,8,7,0,0,3,3,0,0,3,0,6,0,NA,0,0,0007-07-30
"AbrahamMayoral","7/24/07",7,24,2007,"10:29","10:32",1,"LaDulce","IslaNatividad","Fished","Mexico",12,11,12,27.84444,-115.14281,18,6,0,3,2,10,0,11,4,0,0,0,0,0,0,3,3,8,1,NA,0,0,0007-07-24
"AbrahamMayoral","7/24/07",7,24,2007,"12:13","12:22",2,"LaDulce","IslaNatividad","Fished","Mexico",7.8,6,7.8,27.84275,-115.14239,18,7,0,0,0,30,0,12,14,4,0,0,0,0,0,2,10,3,3,NA,4,8,0007-07-24
"AlonsoRamirez","7/24/07",7,24,2007,"10:25","10:32",3,"LaDulce","IslaNatividad","Fished","Mexico",10.8,11.4,11.4,27.84444,-115.14281,18,6,0,2,1,12,0,4,11,0,0,0,0,0,0,1,6,8,0,NA,0,0,0007-07-24
"AlonsoRamirez","7/24/07",7,24,2007,"12:03","12:10",4,"LaDulce","IslaNatividad","Fished","Mexico",6,6.1,6.1,27.84275,-115.14239,18,7,2,4,0,24,0,12,16,2,0,2,0,0,0,0,8,9,3,NA,3,5,0007-07-24
"AlonsoGrosso","7/24/07",7,24,2007,"10:33","10:40",5,"LaDulce","IslaNatividad","Fished","Mexico",11.7,12.1,12.1,27.84436,-115.1435,18,6,0,1,0,14,0,2,13,0,0,1,0,0,0,0,5,8,1,NA,0,0,0007-07-24
"AlonsoGrosso","7/24/07",7,24,2007,"12:16","12:27",6,"LaDulce","IslaNatividad","Fished","Mexico",10.7,7.5,10.7,27.84222,-115.14236,15,6,0,4,0,26,0,6,23,1,0,1,1,0,0,0,7,8,12,NA,0,1,0007-07-24
"MarioRojo","7/24/07",7,24,2007,"10:43","10:51",7,"LaDulce","IslaNatividad","Fished","Mexico",10.6,11,11,27.84436,-115.1435,18,6,0,0,1,14,0,0,15,0,0,0,2,0,0,0,6,6,1,NA,0,0,0007-07-24
"MarioRojo","7/24/07",7,24,2007,"12:19","12:26",8,"LaDulce","IslaNatividad","Fished","Mexico",10.7,7.9,10.7,27.84222,-115.14236,18,6,1,0,3,11,0,0,13,2,0,1,2,0,0,2,7,1,1,NA,0,1,0007-07-24
"AbrahamMayoral","7/26/07",7,26,2007,"10:18","10:23",9,"LaDulce","IslaNatividad","Fished","Mexico",12.9,12.4,12.9,27.84239,-115.14381,14,3,0,0,0,15,0,6,9,0,0,0,0,0,0,1,4,7,3,NA,0,0,0007-07-26
"AbrahamMayoral","7/26/07",7,26,2007,"11:51","12:00",10,"LaDulce","IslaNatividad","Fished","Mexico",5.7,6.5,6.5,27.84322,-115.14211,17,6,1,5,0,24,0,15,12,1,2,1,0,0,0,0,6,11,0,NA,2,10,0007-07-26
"AlonsoRamirez","7/26/07",7,26,2007,"10:16","10:22",11,"LaDulce","IslaNatividad","Fished","Mexico",13.2,13,13.2,27.84239,-115.14381,14,3,0,0,3,12,0,2,13,0,0,0,0,0,0,1,3,10,1,NA,0,0,0007-07-26
"AlonsoRamirez","7/26/07",7,26,2007,"11:45","11:53",12,"LaDulce","IslaNatividad","Fished","Mexico",5.3,4.8,4.8,27.84322,-115.14211,19,4,1,1,1,27,0,5,23,1,1,1,0,0,0,2,7,3,0,NA,2,15,0007-07-26
"AlonsoGrosso","7/26/07",7,26,2007,"10:29","10:34",13,"LaDulce","IslaNatividad","Fished","Mexico",13.5,12.9,13.5,27.84239,-115.14358,14,4,0,0,0,15,0,0,15,0,0,0,3,0,0,0,2,3,7,NA,0,0,0007-07-26
"AlonsoGrosso","7/26/07",7,26,2007,"12:06","12:14",14,"LaDulce","IslaNatividad","Fished","Mexico",6.3,6.9,6.9,27.84183,-115.14225,17,4,0,0,0,30,0,4,24,2,0,0,2,0,0,0,18,3,4,NA,3,0,0007-07-26
"MarioRojo","7/26/07",7,26,2007,"10:33","10:38",15,"LaDulce","IslaNatividad","Fished","Mexico",14.5,13.2,14.5,27.84239,-115.14358,14,4,0,0,4,11,0,0,15,0,0,0,3,1,0,0,4,6,1,NA,0,0,0007-07-26
"MarioRojo","7/26/07",7,26,2007,"12:09","12:15",16,"LaDulce","IslaNatividad","Fished","Mexico",6.6,6.8,6.8,27.84183,-115.14225,17,6,4,1,0,10,0,0,10,5,0,1,2,0,0,4,5,0,0,NA,0,3,0007-07-26
"AbrahamMayoral","7/27/07",7,27,2007,"10:19","10:22",1,"LaGuanera","IslaNatividad","Fished","Mexico",12.6,13.2,13.2,27.84478,-115.16844,15,4,2,5,2,6,0,9,6,0,0,2,0,0,0,2,2,7,2,NA,0,0,0007-07-27
"AbrahamMayoral","7/27/07",7,27,2007,"11:54","12:02",2,"LaGuanera","IslaNatividad","Fished","Mexico",9.6,11.4,11.4,27.87714,-115.16928,16,5,6,11,5,8,0,17,11,2,0,5,0,1,0,0,8,14,2,NA,0,0,0007-07-27
"AlonsoRamirez","7/27/07",7,27,2007,"10:16","10:22",3,"LaGuanera","IslaNatividad","Fished","Mexico",13.1,13.2,13.2,27.84478,-115.16844,15,4,0,8,3,4,0,7,8,0,0,0,0,0,0,0,1,13,1,NA,0,0,0007-07-27
"AlonsoRamirez","7/27/07",7,27,2007,"11:49","11:56",4,"LaGuanera","IslaNatividad","Fished","Mexico",10,8.5,10,27.87714,-115.16928,16,5,2,20,3,5,0,23,6,1,0,2,0,0,2,2,7,17,0,NA,0,0,0007-07-27
"AlonsoGrosso","7/27/07",7,27,2007,"10:36","10:43",5,"LaGuanera","IslaNatividad","Fished","Mexico",13,14,14,27.8785,-115.16889,15,4,0,8,2,5,0,7,7,1,0,0,0,0,0,0,2,8,5,NA,0,0,0007-07-27
"AlonsoGrosso","7/27/07",7,27,2007,"11:59","12:07",6,"LaGuanera","IslaNatividad","Fished","Mexico",9.8,11,11,27.8775,-115.16989,15,5,0,3,2,25,0,3,27,0,0,1,1,3,0,0,6,10,9,NA,0,0,0007-07-27
"MarioRojo","7/27/07",7,27,2007,"10:39","10:44",7,"LaGuanera","IslaNatividad","Fished","Mexico",13.1,14.1,14.1,27.8785,-115.16889,15,4,0,2,7,6,0,0,15,0,0,0,4,1,0,0,3,6,1,NA,0,0,0007-07-27
"MarioRojo","7/27/07",7,27,2007,"12:03","12:12",8,"LaGuanera","IslaNatividad","Fished","Mexico",11.5,11,11.5,27.8775,-115.16989,15,6,3,4,16,7,0,4,26,0,0,3,5,4,0,0,6,11,1,NA,0,0,0007-07-27
"AbrahamMayoral","7/31/07",7,31,2007,"12:35","12:42",9,"LaGuanera","IslaNatividad","Fished","Mexico",9.9,10,10,27.87583,-115.16861,19,7,5,15,3,7,0,16,14,0,0,5,0,0,0,1,5,16,3,NA,0,0,0007-07-31
"AlonsoRamirez","7/31/07",7,31,2007,"12:30","12:36",10,"LaGuanera","IslaNatividad","Fished","Mexico",10.2,10.4,10.4,27.87583,-115.16861,19,7,4,18,4,4,0,15,15,0,0,4,0,0,0,0,5,19,2,NA,0,0,0007-07-31
"AlonsoGrosso","7/31/07",7,31,2007,"12:38","12:47",11,"LaGuanera","IslaNatividad","Fished","Mexico",9.9,10.7,10.7,27.8755,-115.16811,19,6,3,16,4,7,0,17,13,0,0,3,1,1,0,0,5,16,4,NA,0,0,0007-07-31
"MarioRojo","7/31/07",7,31,2007,"12:43","12:49",12,"LaGuanera","IslaNatividad","Fished","Mexico",10,10.9,10.9,27.8755,-115.16811,18,5,4,7,19,0,0,5,25,0,0,4,4,4,0,0,8,10,0,NA,0,0,0007-07-31
"AbrahamMayoral","8/2/07",8,2,2007,"10:59","11:03",13,"LaGuanera","IslaNatividad","Fished","Mexico",11.6,13,13,27.87592,-115.16714,18,7,1,8,0,6,0,3,12,0,0,1,0,0,0,0,4,8,2,NA,0,0,0007-08-02
