codigo,observador,fecha,A–o,tiempo inicio,tiempo final,tiempo total,epoca,no. buceo,no. replica,no. transecto,sitio,sitio en extenso,tipo sitio,prof inicial (ft),prof inicial (m),prof final (ft),prof final (m),prof max (ft),prof max (m),prof X (ft),prof X (m),latitud (N),longitud (W),temperatura (¡F),temperatura (¡C),visibilidad (m),A,G,B,R,O,0,1,2,3,N,C,OC,V,R,CO,L,I,G,P,Total sustrato,Total relieve,Total Cobertura,direcci—n
INLADU-310709-SM-2-14-PCU,Sergio Mendoza,7/31/09,2009,12:35,12:43,0:08,2,2,14,14,La Dulce,"La Dulce, Isla Natividad Baja California Sur",2,30.4,9.2,37.3,11.3,37.3,11.3,33.8,10.3,27.84222,-115.14236,64.4,18,8,0,2,0,9,2,7,6,0,0,2,0,2,0,0,2,5,2,0,0,13,13,13,180
INLADU-310709-ML-1-15-PCU,Mary Luna,7/31/09,2009,10:20,10:30,0:10,2,1,15,15,La Dulce,"La Dulce, Isla Natividad Baja California Sur",2,52.8,16,45.5,13.8,52.8,16,49.2,14.9,27.83585,-115.13414,80.6,27,10,0,4,1,10,0,0,13,2,0,1,0,0,0,2,4,5,1,2,0,15,15,15,270
INLADU-310709-ML-1-16-PCU,Mary Luna,7/31/09,2009,10:40,10:50,0:10,2,1,16,16,La Dulce,"La Dulce, Isla Natividad Baja California Sur",2,52.8,16,52.8,16,52.8,16,52.8,16,27.83585,-115.13414,80.6,27,10,1,1,1,12,0,0,14,1,0,1,1,1,0,1,3,4,4,0,0,15,15,15,10
INLADU-310709-ML-2-17-PCU,Mary Luna,7/31/09,2009,12:20,12:30,0:10,2,2,17,17,La Dulce,"La Dulce, Isla Natividad Baja California Sur",2,33.3,10.1,42.2,12.8,42.2,12.8,37.8,11.5,27.84304,-115.14313,80.6,27,10,1,4,1,9,0,0,15,0,0,4,0,0,0,2,3,5,1,0,0,15,15,15,210
INLADU-310709-ML-2-18-PCU,Mary Luna,7/31/09,2009,12:40,12:50,0:10,2,2,18,18,La Dulce,"La Dulce, Isla Natividad Baja California Sur",2,25.1,7.6,31.4,9.5,31.4,9.5,28.2,8.6,27.84304,-115.14313,80.6,27,10,0,0,1,14,0,0,13,2,0,0,0,0,0,0,8,4,3,0,0,15,15,15,210
INLADU-030809-AM-1-19-PCU,Abraham Mayoral,8/3/09,2009,10:15,10:19,0:04,2,1,19,19,La Dulce,"La Dulce, Isla Natividad Baja California Sur",2,46.9,14.2,50.2,15.2,50.2,15.2,48.5,14.7,27.84229,-115.14378,59,15,8,1,2,1,11,0,0,14,1,0,1,1,0,0,1,3,9,0,0,0,15,15,15,120
INLADU-030809-AH-1-20-PCU,Arturo Hernandez,8/3/09,2009,10:17,10:25,0:08,2,1,20,20,La Dulce,"La Dulce, Isla Natividad Baja California Sur",2,48.8,14.8,49.5,15,49.5,15,49.2,14.9,27.84229,-115.14378,59,15,9,0,0,0,15,0,0,14,1,0,0,1,1,0,1,5,6,1,0,0,15,15,15,90
INLADU-030809-AZ-1-21-PCU,Alberto Zu–iga,8/3/09,2009,10:13,10:22,0:09,2,1,21,21,La Dulce,"La Dulce, Isla Natividad Baja California Sur",2,25.1,7.6,25.1,7.6,25.1,7.6,25.1,7.6,27.84768,-115.17268,59,15,8,0,3,5,22,0,16,14,0,0,0,6,0,0,0,11,10,0,0,3,30,30,30,0
INLADU-030809-AG-1-22-PCU,Alonso Grosso,8/3/09,2009,10:05,10:11,0:06,2,1,22,22,La Dulce,"La Dulce, Isla Natividad Baja California Sur",2,37.6,11.4,40.3,12.2,40.3,12.2,38.9,11.8,27.84238,-115.14251,59,15,10,0,1,0,14,0,4,10,1,0,0,0,0,0,0,6,9,0,0,0,15,15,15,0
INLADU-030809-JC-1-23-PCU,Jhonatan Castro,8/3/09,2009,10:14,10:23,0:09,2,1,23,23,La Dulce,"La Dulce, Isla Natividad Baja California Sur",2,21.5,6.5,20.5,6.2,21.5,6.5,21,6.4,27.8427,-115.14252,60.8,16,10,0,3,1,26,0,5,25,0,0,0,0,0,0,0,14,7,1,2,6,30,30,30,180
INLADU-030809-MR-1-24-PCU,Mario Rojo,8/3/09,2009,10:00,10:03,0:03,2,1,24,24,La Dulce,"La Dulce, Isla Natividad Baja California Sur",2,46.2,14,49.5,15,49.5,15,47.9,14.5,27.84229,-115.14378,59,15,8,0,0,2,13,0,0,15,0,0,0,2,0,0,0,4,8,1,0,0,15,15,15,60
INLADU-030809-SM-1-25-PCU,Sergio Mendoza,8/3/09,2009,10:05,10:11,0:06,2,1,25,25,La Dulce,"La Dulce, Isla Natividad Baja California Sur",2,37.6,11.4,40.3,12.2,40.3,12.2,38.9,11.8,27.84238,-115.14251,59,15,7,0,1,4,10,0,1,11,3,0,1,0,0,0,0,9,3,1,1,0,15,15,15,180
INREBA-290710-SM-1-1-PCU,Abraham Mayoral,7/29/10,2010,9:35,9:41,0:06,2,1,1,1,Babencho,"Babencho, Isla Natividad Baja California Sur",2,43.89,13.3,46.2,14,46.2,14,,,27.85907,-115.18759,55.4,13,6,0,3,2,10,0,0,11,4,0,0,1,4,0,0,4,4,2,0,0,15,15,15,0
INREBA-290710-SM-2-2-PCU,Abraham Mayoral,7/29/10,2010,10:36,10:43,0:07,2,2,2,2,Babencho,"Babencho, Isla Natividad Baja California Sur",2,37.95,11.5,30.36,9.2,37.95,11.5,,,27.86431,-115.18739,55.4,13,6,2,0,1,12,0,1,7,4,3,2,1,1,0,4,0,0,5,2,0,15,15,15,0
INREBA-290710-AR-1-3-PCU,Alonso Ramirez,7/29/10,2010,9:31,9:37,0:06,2,1,3,3,Babencho,"Babencho, Isla Natividad Baja California Sur",2,48.18,14.6,49.17,14.9,49.17,14.9,,,27.85907,-115.18759,55.4,13,6,0,1,4,10,0,0,14,1,0,0,1,5,0,0,5,4,0,0,0,15,15,15,0
INREBA-290710-AR-2-4-PCU,Alonso Ramirez,7/29/10,2010,10:35,10:42,0:07,2,2,4,4,Babencho,"Babencho, Isla Natividad Baja California Sur",2,30.69,9.3,28.05,8.5,30.69,9.3,,,27.86431,-115.18739,55.4,13,6,2,0,2,11,0,0,3,5,7,2,1,0,0,4,0,6,0,2,0,15,15,15,0
INREBA-290710-MR-1-5-PCU,Mario Rojo,7/29/10,2010,9:35,9:43,0:08,2,1,5,5,Babencho,"Babencho, Isla Natividad Baja California Sur",2,52.8,16,51.15,15.5,52.8,16,,,27.85924,-115.18836,53.6,12,5,0,2,7,6,0,0,15,0,0,1,1,2,0,0,3,8,0,0,0,15,15,15,300
INREBA-290710-MR-2-6-PCU,Mario Rojo,7/29/10,2010,10:35,10:41,0:06,2,2,6,6,Babencho,"Babencho, Isla Natividad Baja California Sur",2,29.7,9,32.01,9.7,32.01,9.7,,,27.86417,-115.18668,53.6,12,5,1,0,4,10,0,0,10,5,0,1,3,0,0,7,3,0,1,0,0,15,15,15,300
INREBA-290710-AZ-1-7-PCU,Alberto Zu–iga,7/29/10,2010,9:35,9:40,0:05,2,1,7,7,Babencho,"Babencho, Isla Natividad Baja California Sur",2,51.48,15.6,47.52,14.4,84.48,25.6,,,27.85924,-115.18836,53.6,12,6,1,5,7,2,0,6,9,0,0,1,2,3,0,0,1,8,0,0,0,15,15,15,0
INREBA-290710-AZ-2-8-PCU,Alberto Zu–iga,7/29/10,2010,10:35,10:41,0:06,2,2,8,8,Babencho,"Babencho, Isla Natividad Baja California Sur",2,29.37,8.9,30.69,9.3,30.69,9.3,,,27.86417,-115.18668,53.6,12,6,2,0,1,12,0,4,8,3,0,2,5,2,0,2,0,1,1,2,0,15,15,15,0
INREBA-290710-AH-1-9-PCU,Arturo Hernandez,7/29/10,2010,9:43,9:55,0:12,2,1,9,9,Babencho,"Babencho, Isla Natividad Baja California Sur",2,49.5,15,52.8,16,52.8,16,,,27.85893,-115.18876,55.4,13,6,0,1,5,9,0,0,15,0,0,0,1,0,0,2,6,4,2,0,0,15,15,15,10
INREBA-290710-AH-2-10-PCU,Arturo Hernandez,7/29/10,2010,10:27,10:35,0:08,2,2,10,10,Babencho,"Babencho, Isla Natividad Baja California Sur",2,49.5,15,56.1,17,56.1,17,,,27.86177,-115.19064,55.4,13,6,0,5,12,13,0,0,30,0,0,0,3,2,0,6,6,12,1,0,0,30,30,30,10
INREBA-290710-JH-1-11-PCU,Juan Hernandez,7/29/10,2010,9:32,9:40,0:08,2,1,11,11,Babencho,"Babencho, Isla Natividad Baja California Sur",2,42.9,13,45.87,13.9,45.87,13.9,,,27.85893,-115.18876,55.4,13,5,0,0,3,27,0,0,27,3,0,0,1,0,0,1,7,20,1,0,0,30,30,30,10
INREBA-290710-JH-2-12-PCU,Juan Hernandez,7/29/10,2010,10:42,10:50,0:08,2,2,12,12,Babencho,"Babencho, Isla Natividad Baja California Sur",2,46.2,14,49.5,15,49.5,15,,,27.86177,-115.19064,55.4,13,5,0,0,5,25,0,0,30,0,0,0,3,2,0,1,12,12,0,0,0,30,30,30,10
INREBA-290710-AG-1-13-PCU,Alonso Grosso,7/29/10,2010,9:30,9:39,0:09,2,1,13,13,Babencho,"Babencho, Isla Natividad Baja California Sur",2,48.18,14.6,54.45,16.5,54.45,16.5,,,27.85893,-115.18876,53.6,12,5,0,9,1,19,1,0,30,0,0,4,0,5,0,2,4,11,4,0,0,30,30,30,210
INREBA-290710-AG-2-14-PCU,Alonso Grosso,7/29/10,2010,10:41,10:51,0:10,2,2,14,14,Babencho,"Babencho, Isla Natividad Baja California Sur",2,46.2,14,56.76,17.2,56.76,17.2,,,27.86177,-115.19064,53.6,12,5,4,10,1,14,1,1,24,4,1,5,0,6,0,4,2,9,0,4,0,30,30,30,210
INREBA-290710-LV-1-15-PCU,Leonardo Vazquez,7/29/10,2010,9:35,9:40,0:05,2,1,15,15,Babencho,"Babencho, Isla Natividad Baja California Sur",2,49.83,15.1,51.48,15.6,51.48,15.6,,,27.85938,-115.18951,55.4,13,6,4,10,6,10,0,6,24,0,0,13,2,2,0,2,1,8,2,0,0,30,30,30,270
INREBA-290710-LV-2-16-PCU,Leonardo Vazquez,7/29/10,2010,10:40,10:45,0:05,2,2,16,16,Babencho,"Babencho, Isla Natividad Baja California Sur",2,46.53,14.1,47.52,14.4,47.52,14.4,,,27.86078,-115.18876,55.4,13,6,1,3,15,11,0,2,28,0,0,2,0,0,0,11,1,8,0,8,0,30,30,30,270
INREBA-290710-SM-1-17-PCU,Sergio Mendoza,7/29/10,2010,9:28,10:41,1:13,2,1,17,17,Babencho,"Babencho, Isla Natividad Baja California Sur",2,47.85,14.5,51.48,15.6,51.48,15.6,,,27.85938,-115.18951,53.6,12,5,0,12,15,3,0,0,27,3,0,1,1,1,0,0,2,21,4,0,0,30,30,30,80
INREBA-290710-SM-2-18-PCU,Sergio Mendoza,7/29/10,2010,10:41,10:47,0:06,2,2,18,18,Babencho,"Babencho, Isla Natividad Baja California Sur",2,45.87,13.9,51.81,15.7,51.81,15.7,,,27.86078,-115.18876,53.6,12,5,0,4,4,22,0,0,28,2,0,2,0,0,0,4,0,20,4,0,0,30,30,30,80
INREBA-300710-AM-1-19-PCU,Abraham Mayoral,7/30/10,2010,9:30,9:36,0:06,2,1,19,19,Babencho,"Babencho, Isla Natividad Baja California Sur",2,43.89,13.3,42.57,12.9,43.89,13.3,,,27.86363,-115.18785,53.6,12,4,1,6,3,5,0,0,15,0,0,1,2,4,0,1,0,6,1,0,0,15,15,15,300
INREBA-300710-AR-1-20-PCU,Alonso Ramirez,7/30/10,2010,9:32,9:38,0:06,2,1,20,20,Babencho,"Babencho, Isla Natividad Baja California Sur",2,42.9,13,44.55,13.5,44.55,13.5,,,27.86363,-115.18785,53.6,12,4,2,0,1,12,0,0,15,0,0,2,0,1,0,0,2,9,1,0,0,15,15,15,120
INREBA-300710-MR-1-21-PCU,Mario Rojo,7/30/10,2010,9:30,9:36,0:06,2,1,21,21,Babencho,"Babencho, Isla Natividad Baja California Sur",2,33,10,28.05,8.5,33,10,,,27.86394,-115.1816,53.6,12,6,0,0,5,10,0,0,13,2,0,2,3,0,0,4,1,3,1,1,0,15,15,15,150
INREBA-300710-AZ-1-22-PCU,Alberto Zu–iga,7/30/10,2010,9:30,9:36,0:06,2,1,22,22,Babencho,"Babencho, Isla Natividad Baja California Sur",2,31.02,9.4,34.65,10.5,34.65,10.5,,,27.86394,-115.1816,53.6,12,6,0,1,2,12,0,1,11,3,0,0,4,0,0,5,0,2,0,4,0,15,15,15,150
INREBA-300710-AH-1-23-PCU,Arturo Hernandez,7/30/10,2010,9:30,9:37,0:07,2,1,23,23,Babencho,"Babencho, Isla Natividad Baja California Sur",2,26.4,8,23.76,7.2,26.4,8,,,27.86459,-115.18758,53.6,12,6,0,0,0,15,0,0,11,4,0,0,3,0,0,4,2,0,1,5,0,15,15,15,330
INREBA-300710-JH-1-24-PCU,Juan Hernandez,7/30/10,2010,9:43,9:53,0:10,2,1,24,24,Babencho,"Babencho, Isla Natividad Baja California Sur",2,24.75,7.5,26.4,8,26.4,8,,,27.86459,-115.18758,53.6,12,7,0,0,2,28,0,0,19,11,0,0,9,0,0,5,2,5,0,9,0,30,30,30,300
INREBA-300710-SM-1-25-PCU,Sergio Mendoza,7/30/10,2010,9:45,9:53,0:08,2,1,25,25,Babencho,"Babencho, Isla Natividad Baja California Sur",2,33,10,32.67,9.9,33,10,,,27.86459,-115.18758,53.6,12,7,1,12,5,12,0,0,22,8,0,9,1,0,0,2,2,10,0,6,0,30,30,30,300
INLADU-260710-AM-1-1-PCU,Abraham Mayoral,7/26/10,2010,9:34,9:39,0:05,2,1,1,1,La Dulce,"La Dulce, Isla Natividad Baja California Sur",2,27.39,8.3,31.68,9.6,31.68,9.6,,,27.84238,-115.14358,53.6,12,10,0,1,1,13,0,0,12,3,0,0,1,0,0,0,9,4,1,0,0,15,15,15,30
INLADU-260710-AM-2-2-PCU,Abraham Mayoral,7/26/10,2010,10:50,10:55,0:05,2,2,2,2,La Dulce,"La Dulce, Isla Natividad Baja California Sur",2,29.7,9,33,10,33,10,,,27.84464,-115.14165,53.6,12,10,0,2,0,13,0,0,12,3,0,0,0,0,0,0,7,2,1,4,1,15,15,15,30
INLADU-260710-AR-1-3-PCU,Alonso Ramirez,7/26/10,2010,9:30,9:36,0:06,2,1,3,3,La Dulce,"La Dulce, Isla Natividad Baja California Sur",2,32.34,9.8,33.66,10.2,33.66,10.2,,,27.84238,-115.14358,53.6,12,10,0,9,0,6,0,3,10,2,0,1,0,0,0,0,2,12,0,0,0,15,15,15,210
INLADU-260710-AR-2-4-PCU,Alonso Ramirez,7/26/10,2010,10:44,10:49,0:05,2,2,4,4,La Dulce,"La Dulce, Isla Natividad Baja California Sur",2,35.64,10.8,38.94,11.8,38.94,11.8,,,27.84464,-115.14165,53.6,12,10,0,1,2,12,0,0,15,0,0,0,0,0,0,0,7,8,0,0,0,15,15,15,30
INLADU-260710-MR-1-5-PCU,Mario Rojo,7/26/10,2010,10:20,10:26,0:06,2,1,5,5,La Dulce,"La Dulce, Isla Natividad Baja California Sur",2,41.25,12.5,38.94,11.8,38.94,11.8,,,27.84146,-115.1427,53.6,12,8,0,0,0,15,0,0,15,0,0,0,2,0,0,0,7,5,1,0,0,15,15,15,150
INLADU-260710-MR-2-6-PCU,Mario Rojo,7/26/10,2010,11:21,11:26,0:05,2,2,6,6,La Dulce,"La Dulce, Isla Natividad Baja California Sur",2,25.41,7.7,25.41,7.7,25.41,7.7,,,27.84366,-115.14116,53.6,12,8,0,0,5,10,0,0,14,1,0,1,1,1,0,2,3,4,3,0,0,15,15,15,140
INLADU-260710-AZ-1-7-PCU,Alberto Zu–iga,7/26/10,2010,10:20,10:27,0:07,2,1,7,7,La Dulce,"La Dulce, Isla Natividad Baja California Sur",2,39.93,12.1,36.3,11,39.93,12.1,,,27.84146,-115.1427,53.6,12,8,0,2,1,11,1,4,9,2,0,0,1,2,0,0,5,7,0,0,0,15,15,15,30
INLADU-260710-AZ-2-8-PCU,Alberto Zu–iga,7/26/10,2010,11:21,11:27,0:06,2,2,8,8,La Dulce,"La Dulce, Isla Natividad Baja California Sur",2,28.71,8.7,26.4,8,28.71,8.7,,,27.84366,-115.14116,53.6,12,8,0,1,9,5,0,4,11,0,0,0,1,0,0,0,3,8,1,2,0,15,15,15,150
INLADU-260710-AH-1-9-PCU,Arturo Hernandez,7/26/10,2010,10:20,10:25,0:05,2,1,9,9,La Dulce,"La Dulce, Isla Natividad Baja California Sur",2,42.24,12.8,52.14,15.8,52.14,15.8,,,27.84146,-115.1427,53.6,12,9,0,0,3,27,0,1,29,0,0,0,1,1,0,5,13,8,2,0,0,30,30,30,30
INLADU-260710-AH-2-10-PCU,Arturo Hernandez,7/26/10,2010,11:21,11:29,0:08,2,2,10,10,La Dulce,"La Dulce, Isla Natividad Baja California Sur",2,30.69,9.3,32.34,9.8,32.34,9.8,,,27.84366,-115.14116,53.6,12,9,0,2,5,8,0,0,15,0,0,0,0,0,0,0,10,3,0,0,2,15,15,15,40
INLADU-260710-JH-1-11-PCU,Juan Hernandez,7/26/10,2010,9:24,9:34,0:10,2,1,11,11,La Dulce,"La Dulce, Isla Natividad Baja California Sur",2,42.9,13,39.6,12,42.9,13,,,27.84501,-115.14285,53.6,12,8,0,5,1,24,0,2,26,2,0,0,0,0,0,0,13,15,2,0,0,30,30,30,60
INLADU-260710-JH-2-12-PCU,Juan Hernandez,7/26/10,2010,10:53,11:01,0:08,2,2,12,12,La Dulce,"La Dulce, Isla Natividad Baja California Sur",2,42.9,13,42.9,13,42.9,13,,,27.84399,-115.14053,53.6,12,8,0,2,1,27,0,0,30,0,0,0,0,0,0,0,14,15,1,0,0,30,30,30,60
INLADU-260710-AG-1-13-PCU,Alonso Grosso,7/26/10,2010,9:30,9:36,0:06,2,1,13,13,La Dulce,"La Dulce, Isla Natividad Baja California Sur",2,42.24,12.8,44.22,13.4,44.22,13.4,,,27.84501,-115.14285,53.6,12,8,0,0,6,9,0,0,14,1,0,0,0,0,0,0,7,7,1,0,0,15,15,15,120
INLADU-260710-AG-2-14-PCU,Alonso Grosso,7/26/10,2010,10:52,10:57,0:05,2,2,14,14,La Dulce,"La Dulce, Isla Natividad Baja California Sur",2,40.59,12.3,43.89,13.3,43.89,13.3,,,27.84399,-115.14053,53.6,12,8,0,0,0,15,0,0,12,3,0,0,2,0,0,0,6,6,1,0,0,15,15,15,120
INLADU-260710-LV-1-15-PCU,Leonardo Vazquez,7/26/10,2010,9:38,9:45,0:07,2,1,15,15,La Dulce,"La Dulce, Isla Natividad Baja California Sur",2,34.32,10.4,40.26,12.2,40.26,12.2,,,27.84397,-115.14352,53.6,12,8,0,1,1,14,0,1,15,0,0,0,1,0,0,0,5,9,0,1,0,16,16,16,90
INLADU-260710-LV-2-16-PCU,Leonardo Vazquez,7/26/10,2010,10:57,11:05,0:08,2,2,16,16,La Dulce,"La Dulce, Isla Natividad Baja California Sur",2,37.29,11.3,36.63,11.1,37.29,11.3,,,27.84505,-115.14091,53.6,12,8,0,2,2,12,0,2,14,0,0,0,0,0,0,0,2,10,4,0,0,16,16,16,60
INLADU-260710-SM-1-17-PCU,Sergio Mendoza,7/26/10,2010,9:24,9:30,0:06,2,1,17,17,La Dulce,"La Dulce, Isla Natividad Baja California Sur",2,33.33,10.1,26.73,8.1,33.33,10.1,,,27.84397,-115.14352,53.6,12,8,0,1,2,12,0,0,14,1,0,0,0,0,0,0,5,7,3,0,0,15,15,15,90
INLADU-260710-SM-2-18-PCU,Sergio Mendoza,7/26/10,2010,10:51,10:57,0:06,2,2,18,18,La Dulce,"La Dulce, Isla Natividad Baja California Sur",2,37.95,11.5,42.24,12.8,42.24,12.8,,,27.84505,-115.14091,53.6,12,8,0,0,3,12,0,0,15,0,0,0,0,1,0,0,8,4,0,0,0,15,13,15,60
INLADU-270710-AM-1-19-PCU,Abraham Mayoral,7/27/10,2010,9:39,9:43,0:04,2,1,19,19,La Dulce,"La Dulce, Isla Natividad Baja California Sur",2,1.31,0.4,30.49,9.24,49.5,15,,,27.50891,-115.08578,53.6,12,10,0,4,0,11,0,1,12,2,0,0,1,1,0,0,2,10,1,0,0,15,15,15,150
INLADU-270710-AR-1-20-PCU,Alonso Ramirez,7/27/10,2010,9:40,9:45,0:05,2,1,20,20,La Dulce,"La Dulce, Isla Natividad Baja California Sur",2,49.5,15,48.84,14.8,49.5,15,,,27.50891,-115.08578,53.6,12,10,0,2,3,10,0,0,13,2,0,0,0,0,0,0,3,12,0,0,0,15,15,15,30
INLADU-270710-MR-1-21-PCU,Mario Rojo,7/27/10,2010,9:28,9:34,0:06,2,1,21,21,La Dulce,"La Dulce, Isla Natividad Baja California Sur",2,52.8,16,56.1,17,56.1,17,,,27.84815,-115.14281,53.6,12,8,0,5,6,4,0,0,15,0,0,1,1,1,0,1,1,9,1,0,0,15,15,15,20
INLADU-270710-AZ-1-22-PCU,Alberto Zu–iga,7/27/10,2010,9:28,9:34,0:06,2,1,22,22,La Dulce,"La Dulce, Isla Natividad Baja California Sur",2,54.78,16.6,49.83,15.1,54.78,16.6,,,27.84815,-115.14281,53.6,12,8,2,6,2,2,3,6,9,0,0,2,1,1,0,0,1,10,0,0,0,15,15,15,20
INLADU-270710-AH-1-23-PCU,Arturo Hernandez,7/27/10,2010,9:28,9:33,0:05,2,1,23,23,La Dulce,"La Dulce, Isla Natividad Baja California Sur",2,55.77,16.9,53.13,16.1,55.77,16.9,,,27.84815,-115.14281,53.6,12,8,0,14,0,1,0,4,11,0,0,0,1,1,0,3,0,10,0,0,0,15,15,15,20
INLADU-270710-JH-1-24-PCU,Juan Hernandez,7/27/10,2010,9:41,9:47,0:06,2,1,24,24,La Dulce,"La Dulce, Isla Natividad Baja California Sur",2,59.4,18,57.42,17.4,59.4,18,,,27.84529,-115.1448,53.6,12,9,0,0,8,22,0,0,27,3,0,0,0,3,0,0,8,17,2,0,0,30,30,30,150
INLADU-270710-AG-1-25-PCU,Alonso Grosso,7/27/10,2010,9:33,9:38,0:05,2,1,25,25,La Dulce,"La Dulce, Isla Natividad Baja California Sur",2,59.73,18.1,59.4,18,59.73,18.1,,,27.84529,-115.1448,53.6,12,8,1,5,1,7,1,0,15,0,0,0,1,0,0,0,1,12,1,0,0,15,15,15,150
INLADU-270710-LV-1-26-PCU,Leonardo Vazquez,7/27/10,2010,9:43,9:46,0:03,2,1,26,26,La Dulce,"La Dulce, Isla Natividad Baja California Sur",2,40.26,12.2,60.39,18.3,60,18.3,,,27.8462,-115.14436,53.6,12,8,0,7,2,21,0,13,17,0,0,0,0,1,0,3,1,23,2,0,0,30,30,30,0
INLADU-270710-SM-1-27-PCU,Sergio Mendoza,7/27/10,2010,9:33,9:39,0:06,2,1,27,27,La Dulce,"La Dulce, Isla Natividad Baja California Sur",2,56.43,17.1,54.78,16.6,56.43,17.1,,,27.8462,-115.14436,53.6,12,8,0,5,3,22,0,3,25,2,0,1,0,1,0,0,4,18,6,0,0,30,30,30,180
INLAGU-300710-AM-2-1-PCU,Abraham Mayoral,7/30/10,2010,11:12,11:18,0:06,2,2,1,1,La Guanera,"La Guanera, Isla Natividad Baja California Sur",2,25.74,7.8,23.1,7,25.74,7.8,,,27.87368,-115.16587,62.6,17,8,0,3,3,9,0,0,9,6,0,0,0,1,0,3,6,3,1,0,1,15,15,15,210
INLAGU-300710-AR-2-2-PCU,Alonso Ramirez,7/30/10,2010,11:11,11:16,0:05,2,2,2,2,La Guanera,"La Guanera, Isla Natividad Baja California Sur",2,23.76,7.2,23.76,7.2,23.76,7.2,,,27.87368,-115.16587,62.6,17,8,3,1,3,8,0,1,9,5,0,3,0,0,0,2,6,3,0,0,1,15,15,15,210
INLAGU-300710-MR-2-3-PCU,Mario Rojo,7/30/10,2010,11:10,11:14,0:04,2,2,3,3,La Guanera,"La Guanera, Isla Natividad Baja California Sur",2,31.35,9.5,29.7,9,31.35,9.5,,,27.87432,-115.16602,62.6,17,8,0,2,7,6,0,0,15,0,0,1,2,1,0,0,3,7,1,0,0,15,15,15,330
INLAGU-300710-AZ-2-4-PCU,Alberto Zu–iga,7/30/10,2010,11:10,11:14,0:04,2,2,4,4,La Guanera,"La Guanera, Isla Natividad Baja California Sur",2,30.36,9.2,29.04,8.8,30.36,9.2,,,27.87432,-115.16602,62.6,17,8,1,3,6,4,1,5,9,1,0,1,2,1,0,1,3,7,0,0,0,15,15,15,330
INLAGU-300710-AH-2-5-PCU,Arturo Hernandez,7/30/10,2010,11:37,11:42,0:05,2,2,5,5,La Guanera,"La Guanera, Isla Natividad Baja California Sur",2,32.01,9.7,28.71,8.7,32.01,9.7,,,27.87515,-115.16859,62.6,17,8,1,0,1,13,0,1,14,0,0,1,3,2,0,1,4,1,1,1,1,15,15,15,150
INLAGU-300710-JH-2-6-PCU,Juan Hernandez,7/30/10,2010,11:28,11:37,0:09,2,2,6,6,La Guanera,"La Guanera, Isla Natividad Baja California Sur",2,31.35,9.5,29.7,9,31.35,9.5,,,27.87515,-115.16859,62.6,17,8,8,10,0,12,0,5,25,0,0,8,0,2,0,0,8,10,1,0,1,30,30,30,180
INLAGU-300710-SM-2-7-PCU,Sergio Mendoza,7/30/10,2010,11:37,11:44,0:07,2,2,7,7,La Guanera,"La Guanera, Isla Natividad Baja California Sur",2,31.68,9.6,34.65,10.5,34.65,10.5,,,27.87515,-115.16859,62.6,17,8,0,16,8,6,0,1,29,0,0,6,1,1,0,3,8,10,1,0,0,30,30,30,180
INLAGU-310710-AM-1-8-PCU,Abraham Mayoral,7/31/10,2010,9:37,9:42,0:05,2,1,8,8,La Guanera,"La Guanera, Isla Natividad Baja California Sur",2,60.06,18.2,57.42,17.4,60.06,18.2,,,27.87828,-115.1664,60.8,16,7,1,12,0,2,0,9,5,1,0,1,0,5,0,0,0,8,1,0,0,15,15,15,270
INLAGU-310710-AM-2-9-PCU,Abraham Mayoral,7/31/10,2010,10:38,10:44,0:06,2,2,9,9,La Guanera,"La Guanera, Isla Natividad Baja California Sur",2,41.58,12.6,38.94,11.8,41.58,12.6,,,27.87803,-115.16914,60.8,16,7,0,7,2,6,0,1,13,1,0,0,1,0,0,0,0,9,5,0,0,15,15,15,270
INLAGU-310710-AR-1-10-PCU,Alonso Ramirez,7/31/10,2010,9:37,9:42,0:05,2,1,10,10,La Guanera,"La Guanera, Isla Natividad Baja California Sur",2,54.78,16.6,54.45,16.5,54.78,16.6,,,27.87828,-115.1664,60.8,16,7,0,6,1,8,0,2,9,4,0,0,0,0,0,0,0,15,0,0,0,15,15,15,90
INLAGU-310710-AR-2-11-PCU,Alonso Ramirez,7/31/10,2010,10:34,10:39,0:05,2,2,11,11,La Guanera,"La Guanera, Isla Natividad Baja California Sur",2,37.95,11.5,39.27,11.9,39.27,11.9,,,27.87803,-115.16914,60.8,16,7,0,9,1,5,0,1,9,5,0,0,0,0,0,0,0,15,0,0,0,15,15,15,90
INLAGU-310710-MR-1-12-PCU,Mario Rojo,7/31/10,2010,9:30,9:36,0:06,2,1,12,12,La Guanera,"La Guanera, Isla Natividad Baja California Sur",2,57.75,17.5,57.75,17.5,57.75,17.5,,,27.8791,-115.16701,60.8,16,8,0,3,2,10,0,0,12,3,0,1,2,2,0,0,0,8,2,0,0,15,15,15,150
INLAGU-310710-MR-2-13-PCU,Mario Rojo,7/31/10,2010,10:30,10:36,0:06,2,2,13,13,La Guanera,"La Guanera, Isla Natividad Baja California Sur",2,39.6,12,41.25,12.5,41.25,12.5,,,27.87721,-115.16885,60.8,16,8,0,8,6,1,0,0,15,0,0,0,1,0,0,0,4,8,2,0,0,15,15,15,150
