codigo,observador,fecha,a–o,tiempo inicio,tiempo final,tiempo total,epoca,no. buceo,no. replica,no. transecto,sitio,sitio en extenso,zona,prof inicial (ft),prof inicial (m),prof final (ft),prof final (m),prof max (ft),prof max (m),prof X (ft),prof X (m),latitud (N),longitud (W),temperatura (¡F),temperatura (¡C),visibilidad (m),especie,talla,sexo/categoria,direcci—n,comentarios,nt,biomasa
,Francisco Fernandez,11/20/10,2010,14:04,14:19,,,8,8,8,,,,,11,,9,,,,,,,,,,Prionurus punctatus,30,,,,2,989.4112
,Francisco Fernandez,11/20/10,2010,14:04,14:19,,,8,8,8,,,,,11,,9,,,,,,,,,,Prionurus punctatus,30,,,,2,989.4112
,Francisco Fernandez,11/20/10,2010,14:04,14:19,,,8,8,8,,,,,11,,9,,,,,,,,,,Prionurus punctatus,30,,,,2,989.4112
,Francisco Fernandez,11/20/10,2010,14:04,14:19,,,8,8,8,,,,,11,,9,,,,,,,,,,Prionurus punctatus,30,,,,2,989.4112
,Francisco Fernandez,11/20/10,2010,14:04,14:19,,,8,8,8,,,,,11,,9,,,,,,,,,,Stegastes flavilatus,6,,,,2,6.4261
,Francisco Fernandez,11/20/10,2010,14:04,14:19,,,8,8,8,,,,,11,,9,,,,,,,,,,Stegastes flavilatus,6,,,,2,6.4261
,Francisco Fernandez,11/20/10,2010,14:04,14:19,,,8,8,8,,,,,11,,9,,,,,,,,,,Stegastes flavilatus,6,,,,2,6.4261
,Francisco Fernandez,11/20/10,2010,14:04,14:19,,,8,8,8,,,,,11,,9,,,,,,,,,,Stegastes flavilatus,6,,,,2,6.4261
,Francisco Fernandez,11/20/10,2010,14:04,14:19,,,8,8,8,,,,,11,,9,,,,,,,,,,Stegastes flavilatus,3,,,,2,0.8544
,Francisco Fernandez,11/20/10,2010,14:04,14:19,,,8,8,8,,,,,11,,9,,,,,,,,,,Stegastes flavilatus,5,,,,2,3.7797
,Francisco Fernandez,11/20/10,2010,14:04,14:19,,,8,8,8,,,,,11,,9,,,,,,,,,,Stegastes rectrifaenum,8,,,,2,10.8610
,Francisco Fernandez,11/20/10,2010,14:04,14:19,,,8,8,8,,,,,11,,9,,,,,,,,,,Stegastes rectrifaenum,3,,,,2,0.5319
,Francisco Fernandez,11/20/10,2010,14:04,14:19,,,8,8,8,,,,,11,,9,,,,,,,,,,Stegastes rectrifaenum,3,,,,2,0.5319
,Francisco Fernandez,11/20/10,2010,14:04,14:19,,,8,8,8,,,,,11,,9,,,,,,,,,,Stegastes rectrifaenum,3,,,,2,0.5319
,Francisco Fernandez,11/20/10,2010,14:04,14:19,,,8,8,8,,,,,11,,9,,,,,,,,,,Sufflamen verres,25,,,,3.3,405.6884
,Francisco Fernandez,11/20/10,2010,14:04,14:19,,,8,8,8,,,,,11,,9,,,,,,,,,,Thalassoma lucasanum,8,,,,3.5,5.0128
,Francisco Fernandez,11/20/10,2010,14:04,14:19,,,8,8,8,,,,,11,,9,,,,,,,,,,Thalassoma lucasanum,8,,,,3.5,5.0128
,Francisco Fernandez,11/20/10,2010,14:04,14:19,,,8,8,8,,,,,11,,9,,,,,,,,,,Thalassoma lucasanum,8,,,,3.5,5.0128
,Francisco Fernandez,11/20/10,2010,14:04,14:19,,,8,8,8,,,,,11,,9,,,,,,,,,,Thalassoma lucasanum,8,,,,3.5,5.0128
,Francisco Fernandez,11/20/10,2010,14:04,14:19,,,8,8,8,,,,,11,,9,,,,,,,,,,Thalassoma lucasanum,8,,,,3.5,5.0128
,Francisco Fernandez,11/20/10,2010,14:04,14:19,,,8,8,8,,,,,11,,9,,,,,,,,,,Thalassoma lucasanum,8,,,,3.5,5.0128
,Francisco Fernandez,11/20/10,2010,14:04,14:19,,,8,8,8,,,,,11,,9,,,,,,,,,,Thalassoma lucasanum,8,,,,3.5,5.0128
,Francisco Fernandez,11/20/10,2010,14:04,14:19,,,8,8,8,,,,,11,,9,,,,,,,,,,Thalassoma lucasanum,8,,,,3.5,5.0128
,Francisco Fernandez,11/20/10,2010,14:04,14:19,,,8,8,8,,,,,11,,9,,,,,,,,,,Thalassoma lucasanum,8,,,,3.5,5.0128
,Francisco Fernandez,11/20/10,2010,14:04,14:19,,,8,8,8,,,,,11,,9,,,,,,,,,,Thalassoma lucasanum,8,,,,3.5,5.0128
,Francisco Fernandez,11/20/10,2010,14:04,14:19,,,8,8,8,,,,,11,,9,,,,,,,,,,Thalassoma lucasanum,8,,,,3.5,5.0128
,Francisco Fernandez,11/20/10,2010,14:04,14:19,,,8,8,8,,,,,11,,9,,,,,,,,,,Thalassoma lucasanum,8,,,,3.5,5.0128
,Francisco Fernandez,11/20/10,2010,14:04,14:19,,,8,8,8,,,,,11,,9,,,,,,,,,,Thalassoma lucasanum,8,,,,3.5,5.0128
,Francisco Fernandez,11/20/10,2010,14:04,14:19,,,8,8,8,,,,,11,,9,,,,,,,,,,Thalassoma lucasanum,8,,,,3.5,5.0128
,Francisco Fernandez,11/20/10,2010,14:04,14:19,,,8,8,8,,,,,11,,9,,,,,,,,,,Thalassoma lucasanum,8,,,,3.5,5.0128
,Francisco Fernandez,11/20/10,2010,14:04,14:19,,,8,8,8,,,,,11,,9,,,,,,,,,,Thalassoma lucasanum,8,,,,3.5,5.0128
,Francisco Fernandez,11/20/10,2010,14:04,14:19,,,8,8,8,,,,,11,,9,,,,,,,,,,Thalassoma lucasanum,8,,,,3.5,5.0128
,Francisco Fernandez,11/20/10,2010,14:04,14:19,,,8,8,8,,,,,11,,9,,,,,,,,,,Thalassoma lucasanum,8,,,,3.5,5.0128
,Francisco Fernandez,11/20/10,2010,14:04,14:19,,,8,8,8,,,,,11,,9,,,,,,,,,,Thalassoma lucasanum,8,,,,3.5,5.0128
,Francisco Fernandez,11/20/10,2010,14:04,14:19,,,8,8,8,,,,,11,,9,,,,,,,,,,Thalassoma lucasanum,8,,,,3.5,5.0128
,Francisco Fernandez,11/20/10,2010,14:04,14:19,,,8,8,8,,,,,11,,9,,,,,,,,,,Thalassoma lucasanum,8,,,,3.5,5.0128
,Francisco Fernandez,11/20/10,2010,14:04,14:19,,,8,8,8,,,,,11,,9,,,,,,,,,,Thalassoma lucasanum,8,,,,3.5,5.0128
,Francisco Fernandez,11/20/10,2010,14:04,14:19,,,8,8,8,,,,,11,,9,,,,,,,,,,Thalassoma lucasanum,8,,,,3.5,5.0128
,Francisco Fernandez,11/20/10,2010,14:04,14:19,,,8,8,8,,,,,11,,9,,,,,,,,,,Thalassoma lucasanum,8,,,,3.5,5.0128
,Francisco Fernandez,11/20/10,2010,14:04,14:19,,,8,8,8,,,,,11,,9,,,,,,,,,,Thalassoma lucasanum,8,,,,3.5,5.0128
,Francisco Fernandez,11/20/10,2010,14:04,14:19,,,8,8,8,,,,,11,,9,,,,,,,,,,Thalassoma lucasanum,8,,,,3.5,5.0128
,Francisco Fernandez,11/20/10,2010,14:04,14:19,,,8,8,8,,,,,11,,9,,,,,,,,,,Thalassoma lucasanum,8,,,,3.5,5.0128
,Francisco Fernandez,11/20/10,2010,14:04,14:19,,,8,8,8,,,,,11,,9,,,,,,,,,,Thalassoma lucasanum,8,,,,3.5,5.0128
,Francisco Fernandez,11/20/10,2010,14:04,14:19,,,8,8,8,,,,,11,,9,,,,,,,,,,Thalassoma lucasanum,8,,,,3.5,5.0128
,Francisco Fernandez,11/20/10,2010,14:04,14:19,,,8,8,8,,,,,11,,9,,,,,,,,,,Thalassoma lucasanum,8,,,,3.5,5.0128
,Francisco Fernandez,11/20/10,2010,14:04,14:19,,,8,8,8,,,,,11,,9,,,,,,,,,,Thalassoma lucasanum,8,,,,3.5,5.0128
,Francisco Fernandez,11/20/10,2010,14:04,14:19,,,8,8,8,,,,,11,,9,,,,,,,,,,Thalassoma lucasanum,6,,,,3.5,2.1901
,Francisco Fernandez,11/20/10,2010,14:04,14:19,,,8,8,8,,,,,11,,9,,,,,,,,,,Thalassoma lucasanum,6,,,,3.5,2.1901
,Francisco Fernandez,11/20/10,2010,14:04,14:19,,,8,8,8,,,,,11,,9,,,,,,,,,,Thalassoma lucasanum,6,,,,3.5,2.1901
,Francisco Fernandez,11/20/10,2010,14:04,14:19,,,8,8,8,,,,,11,,9,,,,,,,,,,Thalassoma lucasanum,6,,,,3.5,2.1901
,Francisco Fernandez,11/20/10,2010,14:04,14:19,,,8,8,8,,,,,11,,9,,,,,,,,,,Hypsypops rubicundus,30,,,,3.2,852.8754
,Francisco Fernandez,11/20/10,2010,14:04,14:19,,,8,8,8,,,,,11,,9,,,,,,,,,,Hypsypops rubicundus,30,,,,3.2,852.8754
,Francisco Fernandez,11/20/10,2010,14:04,14:19,,,8,8,8,,,,,11,,9,,,,,,,,,,Hypsypops rubicundus,4,,,,3.2,1.7137
,Francisco Fernandez,11/20/10,2010,14:04,14:19,,,8,8,8,,,,,11,,9,,,,,,,,,,Hypsypops rubicundus,4,,,,3.2,1.7137
,Francisco Fernandez,11/20/10,2010,14:04,14:19,,,8,8,8,,,,,11,,9,,,,,,,,,,Hypsypops rubicundus,30,,,,3.2,852.8754
,Francisco Fernandez,11/20/10,2010,14:04,14:19,,,8,8,8,,,,,11,,9,,,,,,,,,,Hypsypops rubicundus,30,,,,3.2,852.8754
,Francisco Fernandez,11/20/10,2010,14:04,14:19,,,8,8,8,,,,,11,,9,,,,,,,,,,Hypsypops rubicundus,30,,,,3.2,852.8754
,Francisco Fernandez,11/20/10,2010,14:04,14:19,,,8,8,8,,,,,11,,9,,,,,,,,,,Hypsypops rubicundus,6,,,,3.2,5.9794
,Francisco Fernandez,11/20/10,2010,14:04,14:19,,,8,8,8,,,,,11,,9,,,,,,,,,,Hypsypops rubicundus,6,,,,3.2,5.9794
,Francisco Fernandez,11/20/10,2010,14:04,14:19,,,8,8,8,,,,,11,,9,,,,,,,,,,Hypsypops rubicundus,6,,,,3.2,5.9794
,Francisco Fernandez,11/20/10,2010,14:04,14:19,,,8,8,8,,,,,11,,9,,,,,,,,,,Hypsypops rubicundus,6,,,,3.2,5.9794
,Francisco Fernandez,11/20/10,2010,14:04,14:19,,,8,8,8,,,,,11,,9,,,,,,,,,,Girella simplicidens,25,,,,2.8,317.3073
,Francisco Fernandez,11/20/10,2010,14:04,14:19,,,8,8,8,,,,,11,,9,,,,,,,,,,Muraena argus,20,,,,4,11.6169
,Francisco Fernandez,11/20/10,2010,11:14,11:29,,,9,9,9,,,,,15.4,,14,,,,,,,,,,Bodianus diplotaenia,30,,,,3.4,541.2253
,Francisco Fernandez,11/20/10,2010,11:14,11:29,,,9,9,9,,,,,15.4,,14,,,,,,,,,,Chaetodon humeralis,10,,,,2.7,28.8929
,Francisco Fernandez,11/20/10,2010,11:14,11:29,,,9,9,9,,,,,15.4,,14,,,,,,,,,,Chaetodon humeralis,10,,,,2.7,28.8929
,Francisco Fernandez,11/20/10,2010,11:14,11:29,,,9,9,9,,,,,15.4,,14,,,,,,,,,,Epinephelus labriformis,30,,,,4,659.0916
,Francisco Fernandez,11/20/10,2010,11:14,11:29,,,9,9,9,,,,,15.4,,14,,,,,,,,,,Halichoeres dispilus,25,,,,3.5,244.4961
,Francisco Fernandez,11/20/10,2010,11:14,11:29,,,9,9,9,,,,,15.4,,14,,,,,,,,,,Halichoeres dispilus,25,,,,3.5,244.4961
,Francisco Fernandez,11/20/10,2010,11:14,11:29,,,9,9,9,,,,,15.4,,14,,,,,,,,,,Johnrandalia nigrirostris,15,,,,2.9,86.5405
,Francisco Fernandez,11/20/10,2010,11:14,11:29,,,9,9,9,,,,,15.4,,14,,,,,,,,,,Johnrandalia nigrirostris,15,,,,2.9,86.5405
,Francisco Fernandez,11/20/10,2010,11:14,11:29,,,9,9,9,,,,,15.4,,14,,,,,,,,,,Lutjanus argentientris,25,,,,4,270.3125
,Francisco Fernandez,11/20/10,2010,11:14,11:29,,,9,9,9,,,,,15.4,,14,,,,,,,,,,Lutjanus argentientris,20,,,,4,138.4000
,Francisco Fernandez,11/20/10,2010,11:14,11:29,,,9,9,9,,,,,15.4,,14,,,,,,,,,,Lutjanus argentientris,35,,,,4,741.7375
,Francisco Fernandez,11/20/10,2010,11:14,11:29,,,9,9,9,,,,,15.4,,14,,,,,,,,,,Mycteroperca jordani,120,,,,4.5,32313.6000
,Francisco Fernandez,11/20/10,2010,11:14,11:29,,,9,9,9,,,,,15.4,,14,,,,,,,,,,Mycteroperca jordani,80,,,,4.5,9574.4000
,Francisco Fernandez,11/20/10,2010,11:14,11:29,,,9,9,9,,,,,15.4,,14,,,,,,,,,,Mycteroperca jordani,80,,,,4.5,9574.4000
,Francisco Fernandez,11/20/10,2010,11:14,11:29,,,9,9,9,,,,,15.4,,14,,,,,,,,,,Mycteroperca jordani,80,,,,4.5,9574.4000
,Francisco Fernandez,11/20/10,2010,11:14,11:29,,,9,9,9,,,,,15.4,,14,,,,,,,,,,Mycteroperca jordani,80,,,,4.5,9574.4000
,Francisco Fernandez,11/20/10,2010,11:14,11:29,,,9,9,9,,,,,15.4,,14,,,,,,,,,,Mycteroperca jordani,80,,,,4.5,9574.4000
,Francisco Fernandez,11/20/10,2010,11:14,11:29,,,9,9,9,,,,,15.4,,14,,,,,,,,,,Mycteroperca jordani,80,,,,4.5,9574.4000
,Francisco Fernandez,11/20/10,2010,11:14,11:29,,,9,9,9,,,,,15.4,,14,,,,,,,,,,Mycteroperca rosacea,50,,,,4.1,1478.4020
,Francisco Fernandez,11/20/10,2010,11:14,11:29,,,9,9,9,,,,,15.4,,14,,,,,,,,,,Mycteroperca rosacea,40,,,,4.1,762.0260
,Francisco Fernandez,11/20/10,2010,11:14,11:29,,,9,9,9,,,,,15.4,,14,,,,,,,,,,Mycteroperca rosacea,50,,,,4.1,1478.4020
,Francisco Fernandez,11/20/10,2010,11:14,11:29,,,9,9,9,,,,,15.4,,14,,,,,,,,,,Pomacanthus zonipectus,30,,,,3.1,469.9121
,Francisco Fernandez,11/20/10,2010,11:14,11:29,,,9,9,9,,,,,15.4,,14,,,,,,,,,,Prionurus punctatus,25,,,,2,626.7682
,Francisco Fernandez,11/20/10,2010,11:14,11:29,,,9,9,9,,,,,15.4,,14,,,,,,,,,,Prionurus punctatus,25,,,,2,626.7682
,Francisco Fernandez,11/20/10,2010,11:14,11:29,,,9,9,9,,,,,15.4,,14,,,,,,,,,,Prionurus punctatus,25,,,,2,626.7682
,Francisco Fernandez,11/20/10,2010,11:14,11:29,,,9,9,9,,,,,15.4,,14,,,,,,,,,,Prionurus punctatus,25,,,,2,626.7682
,Francisco Fernandez,11/20/10,2010,11:14,11:29,,,9,9,9,,,,,15.4,,14,,,,,,,,,,Calamus brachyosomus,10,,,,3.5,298.8389
,Francisco Fernandez,11/20/10,2010,11:14,11:29,,,9,9,9,,,,,15.4,,14,,,,,,,,,,Sufflamen verres,35,,,,3.3,1118.0890
,Francisco Fernandez,11/20/10,2010,11:14,11:29,,,9,9,9,,,,,15.4,,14,,,,,,,,,,Plagiotremus azaleus,10,,,,3.5,6.3322
,Francisco Fernandez,11/20/10,2010,11:14,11:29,,,9,9,9,,,,,15.4,,14,,,,,,,,,,Plagiotremus azaleus,10,,,,3.5,6.3322
,Francisco Fernandez,11/20/10,2010,11:14,11:29,,,9,9,9,,,,,15.4,,14,,,,,,,,,,Plagiotremus azaleus,10,,,,3.5,6.3322
,Francisco Fernandez,11/20/10,2010,11:14,11:29,,,9,9,9,,,,,15.4,,14,,,,,,,,,,Plagiotremus azaleus,10,,,,3.5,6.3322
,Francisco Fernandez,11/20/10,2010,11:14,11:29,,,9,9,9,,,,,15.4,,14,,,,,,,,,,Plagiotremus azaleus,10,,,,3.5,6.3322
,Francisco Fernandez,11/20/10,2010,11:14,11:29,,,9,9,9,,,,,15.4,,14,,,,,,,,,,Plagiotremus azaleus,10,,,,3.5,6.3322
,Francisco Fernandez,11/20/10,2010,11:14,11:29,,,9,9,9,,,,,15.4,,14,,,,,,,,,,Plagiotremus azaleus,10,,,,3.5,6.3322
,Francisco Fernandez,11/20/10,2010,11:14,11:29,,,9,9,9,,,,,15.4,,14,,,,,,,,,,Plagiotremus azaleus,10,,,,3.5,6.3322
,Francisco Fernandez,11/20/10,2010,11:14,11:29,,,9,9,9,,,,,15.4,,14,,,,,,,,,,Plagiotremus azaleus,10,,,,3.5,6.3322
,Francisco Fernandez,11/20/10,2010,11:14,11:29,,,9,9,9,,,,,15.4,,14,,,,,,,,,,Plagiotremus azaleus,10,,,,3.5,6.3322
,Francisco Fernandez,11/20/10,2010,11:14,11:29,,,9,9,9,,,,,15.4,,14,,,,,,,,,,Alphestes inmmaculatus,30,,,,3.5,419.2888
,Francisco Fernandez,11/20/10,2010,11:14,11:29,,,9,9,9,,,,,15.4,,14,,,,,,,,,,Alphestes inmmaculatus,20,,,,3.5,123.9168
,Francisco Fernandez,11/20/10,2010,11:14,11:29,,,9,9,9,,,,,15.4,,14,,,,,,,,,,Paralabrax nebulifer,25,,,,3.5,310.9375
,Francisco Fernandez,11/20/10,2010,11:14,11:29,,,9,9,9,,,,,15.4,,14,,,,,,,,,,Hypsypops rubicundus,4,,,,3.2,1.7137
,Francisco Fernandez,11/20/10,2010,11:14,11:29,,,9,9,9,,,,,15.4,,14,,,,,,,,,,Hypsypops rubicundus,4,,,,3.2,1.7137
,Francisco Fernandez,11/20/10,2010,11:14,11:29,,,9,9,9,,,,,15.4,,14,,,,,,,,,,Labrisomus xanti,15,,,,3.5,50.1404
,Francisco Fernandez,11/20/10,2010,11:14,11:29,,,9,9,9,,,,,15.4,,14,,,,,,,,,,Labrisomus xanti,15,,,,3.5,50.1404
,Francisco Fernandez,11/20/10,2010,11:14,11:29,,,9,9,9,,,,,15.4,,14,,,,,,,,,,Labrisomus xanti,15,,,,3.5,50.1404
,Francisco Fernandez,11/20/10,2010,11:14,11:29,,,9,9,9,,,,,15.4,,14,,,,,,,,,,Labrisomus xanti,15,,,,3.5,50.1404
,Francisco Fernandez,11/20/10,2010,11:14,11:29,,,9,9,9,,,,,15.4,,14,,,,,,,,,,Pareques spp.,20,,,,3.5,127.4727
,Francisco Fernandez,11/20/10,2010,11:14,11:29,,,9,9,9,,,,,15.4,,14,,,,,,,,,,Pareques spp.,10,,,,3.5,13.8522
,Francisco Fernandez,11/20/10,2010,11:14,11:29,,,9,9,9,,,,,15.4,,14,,,,,,,,,,Pareques spp.,4,,,,3.5,0.7367
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Abudefduf troschelii,15,,,,3,62.0984
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Abudefduf troschelii,15,,,,3,62.0984
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Abudefduf troschelii,15,,,,3,62.0984
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Abudefduf troschelii,15,,,,3,62.0984
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Abudefduf troschelii,15,,,,3,62.0984
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Abudefduf troschelii,15,,,,3,62.0984
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Abudefduf troschelii,15,,,,3,62.0984
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Abudefduf troschelii,15,,,,3,62.0984
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Abudefduf troschelii,15,,,,3,62.0984
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Bodianus diplotaenia,30,,,,3.4,541.2253
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Bodianus diplotaenia,30,,,,3.4,541.2253
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Bodianus diplotaenia,30,,,,3.4,541.2253
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Bodianus diplotaenia,30,,,,3.4,541.2253
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Bodianus diplotaenia,30,,,,3.4,541.2253
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Bodianus diplotaenia,50,,,,3.4,2504.6491
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Chromis atrilobata,10,,,,2.7,13.6475
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Chromis atrilobata,10,,,,2.7,13.6475
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Chromis atrilobata,10,,,,2.7,13.6475
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Chromis atrilobata,10,,,,2.7,13.6475
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Chromis atrilobata,10,,,,2.7,13.6475
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Chromis atrilobata,10,,,,2.7,13.6475
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Chromis atrilobata,10,,,,2.7,13.6475
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Chromis atrilobata,10,,,,2.7,13.6475
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Chromis atrilobata,10,,,,2.7,13.6475
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Chromis atrilobata,10,,,,2.7,13.6475
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Chromis atrilobata,10,,,,2.7,13.6475
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Chromis atrilobata,10,,,,2.7,13.6475
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Chromis atrilobata,10,,,,2.7,13.6475
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Chromis atrilobata,10,,,,2.7,13.6475
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Chromis atrilobata,10,,,,2.7,13.6475
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Chromis atrilobata,10,,,,2.7,13.6475
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Chromis atrilobata,10,,,,2.7,13.6475
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Chromis atrilobata,10,,,,2.7,13.6475
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Chromis atrilobata,10,,,,2.7,13.6475
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Chromis atrilobata,10,,,,2.7,13.6475
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Chromis atrilobata,10,,,,2.7,13.6475
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Chromis atrilobata,10,,,,2.7,13.6475
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Chromis atrilobata,10,,,,2.7,13.6475
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Chromis atrilobata,10,,,,2.7,13.6475
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Chromis atrilobata,10,,,,2.7,13.6475
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Chromis atrilobata,10,,,,2.7,13.6475
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Chromis atrilobata,10,,,,2.7,13.6475
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Chromis atrilobata,10,,,,2.7,13.6475
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Chromis atrilobata,10,,,,2.7,13.6475
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Chromis atrilobata,10,,,,2.7,13.6475
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Chromis atrilobata,10,,,,2.7,13.6475
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Chromis atrilobata,10,,,,2.7,13.6475
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Chromis atrilobata,10,,,,2.7,13.6475
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Chromis atrilobata,10,,,,2.7,13.6475
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Chromis atrilobata,10,,,,2.7,13.6475
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Chromis atrilobata,10,,,,2.7,13.6475
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Chromis atrilobata,10,,,,2.7,13.6475
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Chromis atrilobata,10,,,,2.7,13.6475
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Chromis atrilobata,10,,,,2.7,13.6475
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Chromis atrilobata,10,,,,2.7,13.6475
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Chromis atrilobata,10,,,,2.7,13.6475
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Chromis atrilobata,10,,,,2.7,13.6475
